z,m,yd_mass,yd_mass_env,yd_mass_core
0.07139977082883232,11.7541362835884,0.08803198160314984,0.0,0.0
0.07139977082883232,12.004224289674788,10.3181708481805,8.731684572247858,1.5864862759326432
0.07139977082883232,12.254312295719572,10.544480751441734,9.652044538952167,0.8924362124895677
0.07139977082883232,12.504400301731021,10.733855537251852,9.84382406152104,0.890031475730811
0.07139977082883232,12.754488307792181,0.11400175030216886,0.0,0.0
0.07139977082883232,13.004576313788254,0.1223512204010273,0.0,0.0
0.07139977082883232,13.25466431982531,11.791933782149844,10.403232438258359,1.388701343891485
0.07139977082883232,13.504752325879311,12.014423098810347,10.599519842765217,1.4149032560451313
0.07139977082883232,13.754840331904816,12.234008592093979,10.789739121535732,1.4442694705582486
0.07139977082883232,14.004928337954418,12.450485036674014,10.97193412561533,1.478550911058683
0.07139977082883232,14.255016343976408,12.672815126603677,11.161132000812358,1.5116831257913186
0.07139977082883232,14.505104350011162,12.904380365378287,11.346847705020608,1.55753266035768
0.07139977082883232,14.75519235604203,13.10714584964488,11.535176018834855,1.5719698308100238
0.07139977082883232,15.005280362041526,0.17364318458236028,0.0,0.0
0.07139977082883232,15.255368368150492,0.1788614101495707,0.0,0.0
0.07139977082883232,15.505456374155093,14.038265806002554,12.105794588972456,1.9324712170300982
0.07139977082883232,15.755544380160844,14.15060069883328,12.288089589817362,1.862511109015919
0.07139977082883232,16.005632386221418,14.353001616711444,12.46693170199249,1.8860699147189546
0.07139977082883232,16.255720392262166,0.20498972108438807,0.0,0.0
0.07139977082883232,16.505808398258385,0.21046098709389227,0.0,0.0
0.07139977082883232,16.75589640432061,15.109167187921317,13.043347715120266,2.0658194728010515
0.07139977082883232,17.00598441036291,15.369430884416415,13.210295151016783,2.1591357333996313
0.07139977082883232,17.256072416397355,15.678662407240225,13.412254981145507,2.266407426094718
0.07139977082883232,17.506160422401052,0.24601282568859517,0.0,0.0
0.07139977082883232,17.756248428459813,0.2607698081162404,0.0,0.0
0.07139977082883232,18.006336434517944,0.26542132230703785,0.0,0.0
0.07139977082883232,18.256424440525052,0.28325013270285737,0.0,0.0
0.07139977082883232,18.50651244655469,0.28001314325503657,0.0,0.0
0.07139977082883232,18.756600452589538,0.3015364451919176,0.0,0.0
0.07139977082883232,19.00668845866076,0.31537257247507355,0.0,0.0
0.07139977082883232,19.25677646468224,0.37851984341963174,0.0,0.0
0.07139977082883232,19.506864470723702,0.3122280129931454,0.0,0.0
0.07139977082883232,19.75695247672155,0.378849522723705,0.0,0.0
0.07139977082883232,20.007040482763003,0.4039819805801592,0.0,0.0
0.11999973162641818,10.503696253478095,8.905360537937563,7.908086384814334,0.9972741531232299
0.11999973162641818,10.753784259504249,9.138482457449467,5.951271414039916,3.1872110434095506
0.11999973162641818,11.003872265508889,9.36782434456088,6.172201776468183,3.1956225680926966
0.11999973162641818,11.253960271571337,9.605139056397078,6.3959857677378125,3.209153288659266
0.11999973162641818,11.504048277567541,9.825037341925823,8.658983290886578,1.1660540510392456
0.11999973162641818,11.7541362835884,10.106140966562226,9.301019577859533,0.8051213887026931
0.11999973162641818,12.004224289674788,0.1394448832394204,0.0,0.0
0.11999973162641818,12.254312295719572,10.54992246167299,9.172840831266182,1.3770816304068074
0.11999973162641818,12.504400301731021,10.796278152450805,9.86932660993623,0.9269515425145738
0.11999973162641818,12.754488307792181,0.17371246899369908,0.0,0.0
0.11999973162641818,13.004576313788254,0.18747791125568902,0.0,0.0
0.11999973162641818,13.25466431982531,0.20441564767484977,0.0,0.0
0.11999973162641818,13.504752325879311,12.030055335310378,10.61834721281657,1.411708122493808
0.11999973162641818,13.754840331904816,12.252834137814252,10.809304578403069,1.4435295594111832
0.11999973162641818,14.004928337954418,12.475612940324652,10.99209465177063,1.4835182885540208
0.11999973162641818,14.255016343976408,12.701330484364265,11.182093271409915,1.5192372129543494
0.11999973162641818,14.505104350011162,12.909891290965392,11.36720260691855,1.5426886840468435
0.11999973162641818,14.75519235604203,0.2642252702928207,0.0,0.0
0.11999973162641818,15.005280362041526,0.28281633522806615,0.0,0.0
0.11999973162641818,15.255368368150492,0.2804616268208626,0.0,0.0
0.11999973162641818,15.505456374155093,13.92697046054533,12.120691774538628,1.806278686006702
0.11999973162641818,15.755544380160844,14.25540211751838,12.301718505844054,1.9536836116743248
0.11999973162641818,16.005632386221418,14.333897292366377,12.488044479141232,1.8458528132251435
0.11999973162641818,16.255720392262166,14.741281574859507,12.679392583117227,2.0618889917422796
0.11999973162641818,16.505808398258385,0.32584491214103295,0.0,0.0
