1.25 0.02 0.574 mg26 26 1.2551027e-08
1.25 0.02 0.574 mg27 27 0.0
1.25 0.02 0.574 al25 25 0.0
1.25 0.02 0.574 al-6 26 2.8757303e-13
1.25 0.02 0.574 al*6 26 0.0
1.25 0.02 0.574 al27 27 3.8962753e-09
1.25 0.02 0.574 al28 28 0.0
1.25 0.02 0.574 si27 27 0.0
1.25 0.02 0.574 si28 28 4.3568434e-08
1.25 0.02 0.574 si29 29 2.3064786e-09
1.25 0.02 0.574 si30 30 1.5734258e-09
1.25 0.02 0.574 si31 31 0.0
1.25 0.02 0.574 si32 32 0.0
1.25 0.02 0.574 si33 33 0.0
1.25 0.02 0.574 p29 29 0.0
1.25 0.02 0.574 p30 30 0.0
1.25 0.02 0.574 p31 31 5.5115379e-10
1.25 0.02 0.574 p32 32 0.0
1.25 0.02 0.574 p33 33 0.0
1.25 0.02 0.574 p34 34 0.0
1.25 0.02 0.574 s32 32 2.6338967e-08
1.25 0.02 0.574 s33 33 2.1691449e-10
1.25 0.02 0.574 s34 34 1.2456439e-08
1.25 0.02 0.574 s35 35 7.7321483e-20
1.25 0.02 0.574 fe54 54 4.8203219e-09
1.25 0.02 0.574 fe55 55 3.2336936999999997e-18
1.25 0.02 0.574 fe56 56 7.8405719e-08
1.25 0.02 0.574 fe57 57 1.9426807e-09
1.25 0.02 0.574 fe58 58 2.4897417e-10
1.25 0.02 0.574 fe59 59 0.0
1.25 0.02 0.574 fe60 60 0.0
1.25 0.02 0.574 fe61 61 0.0
1.25 0.02 0.574 co59 59 2.2441782e-10
1.25 0.02 0.574 co60 60 0.0
1.25 0.02 0.574 co61 61 0.0
1.25 0.02 0.574 ni58 58 3.3069227e-09
1.25 0.02 0.574 ni59 59 6.3815597e-28
1.25 0.02 0.574 ni60 60 1.3105819e-09
1.25 0.02 0.574 ni61 61 1.6668334e-06
1.25 0.02 0.574 ni62 62 -1.6939141e-06
1.5 0.02 0.6 g 1 2.6433543e-08
1.5 0.02 0.6 n 1 0.0
1.5 0.02 0.6 p 1 -0.012831986
1.5 0.02 0.6 d 2 3.9741023999999994e-18
1.5 0.02 0.6 he3 3 0.00031066535
1.5 0.02 0.6 he4 4 0.012394428
1.5 0.02 0.6 li7 7 1.3727897e-09
1.5 0.02 0.6 be7 7 4.3489181e-13
1.5 0.02 0.6 b8 8 2.0495578999999998e-25
1.5 0.02 0.6 c12 12 -0.000800899
1.5 0.02 0.6 c13 13 5.4908392e-05
1.5 0.02 0.6 c14 14 9.781330200000001e-28
1.5 0.02 0.6 n13 13 0.0
1.5 0.02 0.6 n14 14 0.00088311802
1.5 0.02 0.6 n15 15 -1.7863106e-06
1.5 0.02 0.6 o14 14 0.0
1.5 0.02 0.6 o15 15 0.0
1.5 0.02 0.6 o16 16 -7.2019175e-06
1.5 0.02 0.6 o17 17 3.5461017e-06
1.5 0.02 0.6 o18 18 -3.6016809e-06
1.5 0.02 0.6 o19 19 0.0
1.5 0.02 0.6 f17 17 0.0
1.5 0.02 0.6 f18 18 0.0
1.5 0.02 0.6 f19 19 2.1667006e-09
1.5 0.02 0.6 f20 20 0.0
1.5 0.02 0.6 ne19 19 0.0
1.5 0.02 0.6 ne20 20 -6.9849193e-10
1.5 0.02 0.6 ne21 21 3.4444838e-09
1.5 0.02 0.6 ne22 22 -1.5053374e-06
1.5 0.02 0.6 ne23 23 0.0
1.5 0.02 0.6 na21 21 0.0
1.5 0.02 0.6 na22 22 1.1512908000000001e-32
1.5 0.02 0.6 na23 23 1.573726e-06
1.5 0.02 0.6 na24 24 0.0
1.5 0.02 0.6 mg23 23 0.0
1.5 0.02 0.6 mg24 24 -1.7462298e-10
1.5 0.02 0.6 mg25 25 -8.3782652e-09
1.5 0.02 0.6 mg26 26 8.7165972e-09
1.5 0.02 0.6 mg27 27 0.0
1.5 0.02 0.6 al25 25 0.0
1.5 0.02 0.6 al-6 26 4.8227416e-12
1.5 0.02 0.6 al*6 26 0.0
1.5 0.02 0.6 al27 27 7.6397555e-11
1.5 0.02 0.6 al28 28 0.0
1.5 0.02 0.6 si27 27 0.0
1.5 0.02 0.6 si28 28 9.3132257e-10
1.5 0.02 0.6 si29 29 2.5465852e-11
1.5 0.02 0.6 si30 30 4.1836756e-11
1.5 0.02 0.6 si31 31 0.0
1.5 0.02 0.6 si32 32 0.0
1.5 0.02 0.6 si33 33 0.0
1.5 0.02 0.6 p29 29 0.0
1.5 0.02 0.6 p30 30 0.0
1.5 0.02 0.6 p31 31 1.3642421e-12
1.5 0.02 0.6 p32 32 0.0
1.5 0.02 0.6 p33 33 0.0
1.5 0.02 0.6 p34 34 0.0
1.5 0.02 0.6 s32 32 5.8207661e-11
1.5 0.02 0.6 s33 33 2.7284841e-12
1.5 0.02 0.6 s34 34 -1.3096724e-10
1.5 0.02 0.6 s35 35 7.6107428e-20
1.5 0.02 0.6 fe54 54 5.8207661e-11
1.5 0.02 0.6 fe55 55 3.4367660999999998e-18
1.5 0.02 0.6 fe56 56 3.9581209e-09
1.5 0.02 0.6 fe57 57 2.1827873e-11
1.5 0.02 0.6 fe58 58 2.7284841e-12
1.5 0.02 0.6 fe59 59 0.0
1.5 0.02 0.6 fe60 60 0.0
1.5 0.02 0.6 fe61 61 0.0
1.5 0.02 0.6 co59 59 3.1832315e-12
1.5 0.02 0.6 co60 60 0.0
1.5 0.02 0.6 co61 61 0.0
1.5 0.02 0.6 ni58 58 -1.4551915e-11
1.5 0.02 0.6 ni59 59 1.7999009000000002e-27
1.5 0.02 0.6 ni60 60 5.4569682e-12
1.5 0.02 0.6 ni61 61 1.6124557e-06
1.5 0.02 0.6 ni62 62 -1.6388833e-06
1.75 0.02 0.615 g 1 3.5431441e-08
1.75 0.02 0.615 n 1 0.0
1.75 0.02 0.615 p 1 -0.01180619
1.75 0.02 0.615 d 2 5.358578199999999e-18
1.75 0.02 0.615 he3 3 0.00032173586
1.75 0.02 0.615 he4 4 0.011302859
1.75 0.02 0.615 li7 7 1.2315795e-09
1.75 0.02 0.615 be7 7 3.1671383e-13
1.75 0.02 0.615 b8 8 4.1181086e-25
1.75 0.02 0.615 c12 12 -0.001122524
1.75 0.02 0.615 c13 13 6.1266066e-05
1.75 0.02 0.615 c14 14 7.4995539000000005e-28
1.75 0.02 0.615 n13 13 0.0
1.75 0.02 0.615 n14 14 0.0012500574
1.75 0.02 0.615 n15 15 -2.3466152e-06
1.75 0.02 0.615 o14 14 0.0
1.75 0.02 0.615 o15 15 0.0
1.75 0.02 0.615 o16 16 -8.7069348e-06
1.75 0.02 0.615 o17 17 9.2278979e-06
1.75 0.02 0.615 o18 18 -5.4085649e-06
1.75 0.02 0.615 o19 19 0.0
1.75 0.02 0.615 f17 17 0.0
1.75 0.02 0.615 f18 18 0.0
1.75 0.02 0.615 f19 19 2.5789575e-09
1.75 0.02 0.615 f20 20 0.0
1.75 0.02 0.615 ne19 19 0.0
1.75 0.02 0.615 ne20 20 1.2805685e-09
1.75 0.02 0.615 ne21 21 4.9521987e-10
1.75 0.02 0.615 ne22 22 -4.0466985e-06
1.75 0.02 0.615 ne23 23 0.0
1.75 0.02 0.615 na21 21 0.0
1.75 0.02 0.615 na22 22 3.2418977e-33
1.75 0.02 0.615 na23 23 4.231304e-06
1.75 0.02 0.615 na24 24 0.0
1.75 0.02 0.615 mg23 23 0.0
1.75 0.02 0.615 mg24 24 3.0267984e-09
1.75 0.02 0.615 mg25 25 -7.4214768e-10
1.75 0.02 0.615 mg26 26 3.4924597e-10
1.75 0.02 0.615 mg27 27 0.0
1.75 0.02 0.615 al25 25 0.0
1.75 0.02 0.615 al-6 26 5.5578814e-10
1.75 0.02 0.615 al*6 26 0.0
1.75 0.02 0.615 al27 27 -2.401066e-10
1.75 0.02 0.615 al28 28 0.0
1.75 0.02 0.615 si27 27 0.0
1.75 0.02 0.615 si28 28 9.8953024e-10
1.75 0.02 0.615 si29 29 -1.0913936e-11
1.75 0.02 0.615 si30 30 2.1827873e-11
1.75 0.02 0.615 si31 31 0.0
1.75 0.02 0.615 si32 32 0.0
1.75 0.02 0.615 si33 33 0.0
1.75 0.02 0.615 p29 29 0.0
1.75 0.02 0.615 p30 30 0.0
1.75 0.02 0.615 p31 31 3.5470293e-11
1.75 0.02 0.615 p32 32 0.0
1.75 0.02 0.615 p33 33 0.0
1.75 0.02 0.615 p34 34 0.0
1.75 0.02 0.615 s32 32 3.783498e-10
1.75 0.02 0.615 s33 33 5.0022209e-12
1.75 0.02 0.615 s34 34 7.2759576e-11
1.75 0.02 0.615 s35 35 6.6496578e-20
1.75 0.02 0.615 fe54 54 -8.0035534e-11
1.75 0.02 0.615 fe55 55 3.1788004999999997e-18
1.75 0.02 0.615 fe56 56 8.1490725e-10
1.75 0.02 0.615 fe57 57 -6.5483619e-11
1.75 0.02 0.615 fe58 58 -1.4551915e-11
1.75 0.02 0.615 fe59 59 0.0
1.75 0.02 0.615 fe60 60 0.0
1.75 0.02 0.615 fe61 61 0.0
1.75 0.02 0.615 co59 59 5.4569682e-12
1.75 0.02 0.615 co60 60 0.0
1.75 0.02 0.615 co61 61 0.0
1.75 0.02 0.615 ni58 58 1.2369128e-10
1.75 0.02 0.615 ni59 59 1.4954083e-24
1.75 0.02 0.615 ni60 60 9.094947e-12
1.75 0.02 0.615 ni61 61 2.1613223e-06
1.75 0.02 0.615 ni62 62 -2.1967544e-06
1.9 0.02 0.63 g 1 5.5156903e-08
1.9 0.02 0.63 n 1 0.0
1.9 0.02 0.63 p 1 -0.010850966
1.9 0.02 0.63 d 2 7.520605399999999e-18
1.9 0.02 0.63 he3 3 0.00032009522
1.9 0.02 0.63 he4 4 0.010326833
1.9 0.02 0.63 li7 7 -1.8291435e-09
1.9 0.02 0.63 be7 7 3.3869305e-13
1.9 0.02 0.63 b8 8 2.5497624e-25
1.9 0.02 0.63 c12 12 -0.0012646052
1.9 0.02 0.63 c13 13 6.9854446e-05
1.9 0.02 0.63 c14 14 3.2600120000000005e-27
1.9 0.02 0.63 n13 13 0.0
1.9 0.02 0.63 n14 14 0.0014078185
1.9 0.02 0.63 n15 15 -2.6674245e-06
1.9 0.02 0.63 o14 14 0.0
1.9 0.02 0.63 o15 15 0.0
1.9 0.02 0.63 o16 16 -1.4317222e-05
1.9 0.02 0.63 o17 17 1.4835156e-05
1.9 0.02 0.63 o18 18 -6.237864e-06
1.9 0.02 0.63 o19 19 0.0
1.9 0.02 0.63 f17 17 0.0
1.9 0.02 0.63 f18 18 0.0
1.9 0.02 0.63 f19 19 1.6311787e-09
1.9 0.02 0.63 f20 20 0.0
1.9 0.02 0.63 ne19 19 0.0
1.9 0.02 0.63 ne20 20 1.3969839e-09
1.9 0.02 0.63 ne21 21 7.6033757e-10
1.9 0.02 0.63 ne22 22 -6.2985055e-06
1.9 0.02 0.63 ne23 23 0.0
1.9 0.02 0.63 na21 21 0.0
1.9 0.02 0.63 na22 22 3.6614634e-29
1.9 0.02 0.63 na23 23 6.5861968e-06
1.9 0.02 0.63 na24 24 0.0
1.9 0.02 0.63 mg23 23 0.0
1.9 0.02 0.63 mg24 24 1.6880222e-09
1.9 0.02 0.63 mg25 25 -1.8335413e-09
1.9 0.02 0.63 mg26 26 4.7293724e-10
1.9 0.02 0.63 mg27 27 0.0
1.9 0.02 0.63 al25 25 0.0
1.9 0.02 0.63 al-6 26 1.3871884e-09
1.9 0.02 0.63 al*6 26 0.0
1.9 0.02 0.63 al27 27 8.0035534e-11
1.9 0.02 0.63 al28 28 0.0
1.9 0.02 0.63 si27 27 0.0
1.9 0.02 0.63 si28 28 6.9849193e-10
1.9 0.02 0.63 si29 29 0.0
1.9 0.02 0.63 si30 30 -1.8189894e-11
1.9 0.02 0.63 si31 31 0.0
1.9 0.02 0.63 si32 32 0.0
1.9 0.02 0.63 si33 33 0.0
1.9 0.02 0.63 p29 29 0.0
1.9 0.02 0.63 p30 30 0.0
1.9 0.02 0.63 p31 31 5.4569682e-12
1.9 0.02 0.63 p32 32 0.0
1.9 0.02 0.63 p33 33 0.0
1.9 0.02 0.63 p34 34 0.0
1.9 0.02 0.63 s32 32 3.4924597e-10
1.9 0.02 0.63 s33 33 0.0
1.9 0.02 0.63 s34 34 3.0559022e-10
1.9 0.02 0.63 s35 35 5.9004383e-20
1.9 0.02 0.63 fe54 54 5.8207661e-11
1.9 0.02 0.63 fe55 55 2.8937369e-18
1.9 0.02 0.63 fe56 56 3.1432137e-09
1.9 0.02 0.63 fe57 57 -4.7293724e-11
1.9 0.02 0.63 fe58 58 -3.1832315e-12
1.9 0.02 0.63 fe59 59 0.0
1.9 0.02 0.63 fe60 60 0.0
1.9 0.02 0.63 fe61 61 0.0
1.9 0.02 0.63 co59 59 1.1368684e-11
1.9 0.02 0.63 co60 60 2.1224949e-39
1.9 0.02 0.63 co61 61 0.0
1.9 0.02 0.63 ni58 58 -5.8207661e-11
1.9 0.02 0.63 ni59 59 1.4842975999999998e-23
1.9 0.02 0.63 ni60 60 -2.5465852e-11
1.9 0.02 0.63 ni61 61 3.3645524e-06
1.9 0.02 0.63 ni62 62 -3.4197044e-06
2.0 0.02 0.64 g 1 5.8270025e-08
2.0 0.02 0.64 n 1 0.0
2.0 0.02 0.64 p 1 -0.010187924
2.0 0.02 0.64 d 2 8.4065158e-18
2.0 0.02 0.64 he3 3 0.00031487126
2.0 0.02 0.64 he4 4 0.009652406
2.0 0.02 0.64 li7 7 -1.8203933e-09
2.0 0.02 0.64 be7 7 2.8694535e-13
2.0 0.02 0.64 b8 8 2.9018961e-25
2.0 0.02 0.64 c12 12 -0.001360056
2.0 0.02 0.64 c13 13 7.3958669e-05
2.0 0.02 0.64 c14 14 7.4092466e-27
2.0 0.02 0.64 n13 13 0.0
2.0 0.02 0.64 n14 14 0.0015173518
2.0 0.02 0.64 n15 15 -2.8615741e-06
2.0 0.02 0.64 o14 14 0.0
2.0 0.02 0.64 o15 15 0.0
2.0 0.02 0.64 o16 16 -2.0628795e-05
2.0 0.02 0.64 o17 17 1.9082607e-05
2.0 0.02 0.64 o18 18 -6.7616274e-06
2.0 0.02 0.64 o19 19 0.0
