H1,H2,He3,He4,Li6,Li7,Be9,B10,B11,C12,C13,N14,N15,O16,O17,O18,F19,Ne20,Ne21,Ne22,Na23,Mg24,Mg25,Mg26,Al27,Si28,Si29,Si30,P31,S32,S33,S34,S36,Cl35,Cl37,Ar36,Ar38,Ar40,K39,K40,K41,Ca40,Ca42,Ca43,Ca44,Ca46,Ca48,Sc45,Ti46,Ti47,Ti48,Ti49,Ti50,V50,V51,Cr50,Cr52,Cr53,Cr54,Mn55,Fe54,Fe56,Fe57,Fe58,Co59,Ni58,Ni60,Ni61,Ni62,Ni64,Cu63,Cu65,Zn64,Zn66,Zn67,Zn68,Zn70,Ga69,Ga71,Ge70,Ge72,Ge73,Ge74,Ge76,As75,Se74,Se76,Se77,Se78,Se80,Se82,Br79,Br81,Kr78,Kr80,Kr82,Kr83,Kr84,Kr86,Rb85,Rb87,Sr84,Sr86,Sr87,Sr88,Y89,Zr90,Zr91,Zr92,Zr94,Zr96,Nb93,Mo92,Mo94,Mo95,Mo96,Mo97,Mo98,Mo100,Ru96,Ru98,Ru99,Ru100,Ru101,Ru102,Ru104,Rh103,Pd102,Pd104,Pd105,Pd106,Pd108,Pd110,Ag107,Ag109,Cd106,Cd108,Cd110,Cd111,Cd112,Cd113,Cd114,Cd116,In113,In115,Sn112,Sn114,Sn115,Sn116,Sn117,Sn118,Sn119,Sn120,Sn122,Sn124,Sb121,Sb123,Te120,Te122,Te123,Te124,Te125,Te126,Te128,Te130,I127,Xe124,Xe126,Xe128,Xe129,Xe130,Xe131,Xe132,Xe134,Xe136,Cs133,Ba130,Ba132,Ba134,Ba135,Ba136,Ba137,Ba138,La138,La139,Ce136,Ce138,Ce140,Ce142,Pr141,Nd142,Nd143,Nd144,Nd145,Nd146,Nd148,Nd150,Sm144,Sm147,Sm148,Sm149,Sm150,Sm152,Sm154,Eu151,Eu153,Gd152,Gd154,Gd155,Gd156,Gd157,Gd158,Gd160,Tb159,Dy156,Dy158,Dy160,Dy161,Dy162,Dy163,Dy164,Ho165,Er162,Er164,Er166,Er167,Er168,Er170,Tm169,Yb168,Yb170,Yb171,Yb172,Yb173,Yb174,Yb176,Lu175,Lu176,Hf174,Hf176,Hf177,Hf178,Hf179,Hf180,Ta180,Ta181,W180,W182,W183,W184,W186,Re185,Re187,Os184,Os186,Os187,Os188,Os189,Os190,Os192,Ir191,Ir193,Pt190,Pt192,Pt194,Pt195,Pt196,Pt198,Au197,Hg196,Hg198,Hg199,Hg200,Hg201,Hg202,Hg204,Tl203,Tl205,Pb204,Pb206,Pb207,Pb208,Bi209
0.7296890920150396,1.237957814957129e-07,7.481158948566238e-05,0.26157328706700655,2.6835747686370822e-11,9.961933631908886e-10,1.66453029211974e-11,2.608406573087855e-10,9.188078933271632e-10,0.0015040616305378653,1.7216748457847802e-05,0.0004245177032124754,1.015499090561999e-06,0.003678387119057008,1.3715837923257373e-06,7.81443652239063e-06,3.34219952041436e-07,0.0011287021629203628,2.8452957744414255e-06,8.867617704466699e-05,1.8454766738070248e-05,0.0002697916810070109,3.5590094100305506e-05,4.071716240170112e-05,3.066101640079807e-05,0.00035835824200931295,1.8846535900489785e-05,1.2851304200333662e-05,3.5528997700926414e-06,0.00018453273000479555,1.4991082000389585e-06,8.655567450224939e-06,3.1846047600827605e-08,1.9465271800505834e-06,6.582060890171054e-07,4.129584390107317e-05,7.924116330205925e-06,1.3022549180097871e-08,1.8197923900472927e-06,2.93700519736869e-09,1.380649800035879e-07,3.0793880046533194e-05,2.1580567700560822e-07,4.610234140119805e-08,7.288946420189417e-07,1.4612274300379745e-09,7.128375700185244e-08,2.1070366700547576e-08,1.2945924800336436e-07,1.1925349100309916e-07,1.2071931200313723e-06,9.042160150234983e-08,8.844237133639613e-08,4.767235649146016e-10,1.9424252800504782e-07,3.957533020102846e-07,7.93614267020624e-06,9.171787350238344e-07,2.325903320060445e-07,6.938689740180315e-06,3.8202687600992824e-05,0.0006218845380161615,1.4619596300379923e-05,1.9789041400514263e-06,1.852739140048146e-06,2.6657608400692743e-05,1.0622135400276045e-05,4.6944345201219947e-07,1.5212898800395347e-06,3.999374370103936e-07,3.2351921900840733e-07,1.4874762200386555e-07,5.502083800142984e-07,3.199932340083158e-07,4.732807950122992e-08,2.1933583200570003e-07,7.473358920194214e-09,2.0809257700540777e-08,1.4211144900369309e-08,2.3977787600623125e-08,3.2977540000857004e-08,9.453790290245682e-09,4.510371390117214e-08,9.82341810025529e-09,6.32111002016427e-09,5.986737100155578e-10,6.568791990170708e-09,5.481662210142458e-09,1.7318497900450074e-08,3.735787430097085e-08,6.784065720176301e-09,6.856224140178176e-09,6.839514240177743e-09,2.0272518900526835e-10,1.3343038000346746e-09,6.81832249017719e-09,6.834412520177612e-09,3.400503120088369e-08,1.0486329000272507e-08,5.990549440155685e-09,2.5234467071310147e-09,1.5147240400393636e-10,2.7410684300712316e-09,1.9378862129849264e-09,2.3491098500610487e-08,5.3765763401397256e-09,7.018541070182392e-09,1.547968030040229e-09,2.3909160000621343e-09,2.4763198500643505e-09,4.0730631001058503e-10,1.0062916500261509e-09,4.853159640126124e-10,3.109853160080819e-10,5.430191960141115e-10,5.763904120149787e-10,3.3472964600869874e-10,8.570780050222733e-10,3.5092786400911993e-10,1.333576340034656e-10,4.5905776501192964e-11,3.165919960082272e-10,3.157919370082064e-10,4.319093280112243e-10,8.06708443020964e-10,4.854445390126158e-10,4.831653060125561e-10,1.9906784400517337e-11,2.2167686800576065e-10,4.4862971101165847e-10,5.543099010144058e-10,5.468015210142095e-10,2.466882730064109e-10,3.826145190099433e-10,3.621139610094106e-10,2.902588950075432e-11,2.1073124400547657e-11,3.0109167900782454e-10,3.115976830080975e-10,5.921949770153893e-10,3.02872883006995e-10,7.180549640186604e-10,1.9077483900495777e-10,1.202016530118822e-11,2.735196319932975e-10,5.42014806014086e-11,3.7442328900973054e-11,1.943011991431544e-11,8.403844200218395e-10,4.476138980116322e-10,1.4245928500370217e-09,5.091870570132317e-10,1.9493714900506608e-09,2.814791680073149e-10,3.5779681400929816e-10,3.4466059900895714e-10,2.620206510068093e-10,7.538334140195897e-12,2.078064550054001e-10,7.308413920189928e-11,3.907850820101555e-10,5.839632840151761e-10,1.5626528800406081e-09,2.654221330068975e-09,2.875438760074726e-09,2.7972728300726953e-09,1.2239735900318089e-11,1.0537375400273836e-11,2.1666722300563066e-10,2.6984209600701255e-09,4.312244920112063e-10,2.174326130056504e-09,2.653732040068966e-09,9.94353278025841e-10,8.205538700213239e-10,6.793376860176543e-10,8.689650080225819e-12,8.439725240219318e-12,2.046247610053178e-10,5.622556100146116e-10,6.747703840175355e-10,9.722218220252657e-10,6.25144228027597e-09,8.061084720728237e-13,8.856270590230155e-10,4.089753350106283e-12,5.575503817583462e-12,2.002024820055901e-09,2.55166122006631e-10,3.429383830089122e-10,4.6040579901196447e-10,2.060927384973179e-10,4.0965689200685676e-10,1.523329070039586e-10,2.998474820077923e-10,1.0142258100263568e-10,1.006476100026155e-10,1.669504500043387e-11,8.559836292097707e-11,6.270600850148396e-11,7.758906140201633e-11,4.1614663601081445e-11,1.5310788100397888e-10,1.3192789200342846e-10,1.0038999200260891e-10,1.110402400028856e-10,2.677508969517551e-13,1.6130372100419188e-11,1.1017468800286314e-10,1.5334172400398502e-10,1.1802246700306704e-10,1.8845969500489768e-10,1.6801682100436637e-10,1.3804723000358748e-10,1.0403570900270363e-13,8.449914020219591e-13,2.106497650054742e-11,1.7192645000446794e-10,2.3335370700606445e-10,2.2941862700596202e-10,2.620198260068092e-10,2.0416458800530578e-10,8.017465490208356e-13,9.348585920242946e-12,1.980193510051461e-10,1.359831670035339e-10,1.6137729200419386e-10,9.025264140234545e-11,9.445336820245454e-11,7.253152690188486e-13,1.7765099300468244e-11,8.441115070219366e-11,1.3071487400339694e-10,9.762825490253709e-11,1.95282594005075e-10,8.015396150208297e-11,8.986241480233531e-11,2.6230717541770963e-12,6.043287090089768e-13,1.9747249466404236e-11,7.098221820184467e-11,1.0473761300272187e-10,5.258150570136978e-11,1.3621439100353976e-10,6.4649567100481235e-15,5.412258070140649e-11,4.3025128801119746e-13,9.622557540279361e-11,5.2264075301358236e-11,1.1249763300292352e-10,1.0549747200274164e-10,5.006477290130108e-11,9.130187386646466e-11,3.302770610085832e-13,2.6889727714639702e-11,2.1965726936478847e-11,2.2677174900589346e-10,2.780694170072263e-10,4.54643979011815e-10,7.139660580185543e-10,6.255075830162555e-10,1.0637545800276439e-09,4.24632429464486e-13,2.624593060068205e-11,1.0961232400284853e-09,1.1346747000294878e-09,8.536800370221849e-10,2.492144250064763e-10,5.340248120138778e-10,1.5842881400411712e-12,1.036481610026935e-10,1.7577944500456813e-10,2.413287940062716e-10,1.3805106900358774e-10,3.133250620081426e-10,7.253587380188503e-11,1.491209720038753e-10,3.5947408800934133e-10,1.8709277400486197e-10,1.7581692200456903e-09,1.9550456400508044e-09,5.622990760146123e-09,4.10508869010668e-10
