# Cinquegrana, Heger & Karakas 2025
M      10.5   10.8   11.0   11.3   11.5   11.8   12.0   12.3   12.5   12.8   13.0   13.3   13.5   13.8   14.0   14.3   14.5   14.8   15.0   15.3   15.5   15.8   16.0   16.3   16.5   16.8   17.0   17.3   17.5   17.8   18.0   18.3   18.5   18.8   19.0   19.3   19.5   19.8   20.0
E      1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0
Mrem   1.578   1.594   1.552   1.632   1.533   11.726   1.608   12.223   12.471   12.720   12.968   1.470   1.504   1.525   1.566   1.587   14.458   1.564   1.435   1.545   1.699   1.504   15.948   16.196   1.596   1.643   1.609   17.187   17.436   17.681   17.926   18.174   18.426   18.670   18.919   19.165   19.409   19.656   19.909
H1    6.438913e+00   6.570472e+00   6.666444e+00   6.833669e+00   6.965067e+00   1.806032e-02   7.244593e+00   2.034749e-02   2.151384e-02   2.278200e-02   2.390181e-02   7.641095e+00   7.773037e+00   7.905287e+00   8.025279e+00   8.153040e+00   3.130181e-02   8.269486e+00   8.209840e+00   8.418130e+00   8.684950e+00   8.522514e+00   3.931110e-02   4.089095e-02   8.869950e+00   8.961657e+00   9.000365e+00   4.716020e-02   4.853381e-02   5.210832e-02   5.534375e-02   5.704284e-02   5.544194e-02   6.036629e-02   6.098988e-02   6.365219e-02   6.828954e-02   7.063126e-02   6.871919e-02
H2    3.083360e-08   3.247901e-08   3.445618e-08   3.503165e-08   3.764116e-08   2.382335e-08   3.914632e-08   2.530334e-08   2.601824e-08   2.678346e-08   2.753697e-08   4.513240e-08   4.422724e-08   4.479087e-08   4.928422e-08   4.692048e-08   3.201774e-08   4.794032e-08   4.832648e-08   5.194522e-08   5.108492e-08   5.483391e-08   3.673248e-08   3.755543e-08   5.610346e-08   5.876054e-08   5.673766e-08   4.075806e-08   4.162417e-08   4.245529e-08   4.330746e-08   4.413628e-08   4.503405e-08   4.585726e-08   4.670027e-08   4.755375e-08   4.841623e-08   4.920058e-08   5.010588e-08
He3   3.007861e-04   3.033250e-04   3.038870e-04   3.085344e-04   3.109772e-04   1.830825e-06   3.175062e-04   2.067333e-06   2.187778e-06   2.320531e-06   2.435656e-06   3.208276e-04   3.247729e-04   3.266140e-04   3.296843e-04   3.328158e-04   3.227350e-06   3.330598e-04   3.287239e-04   3.351734e-04   3.438795e-04   3.352070e-04   4.068626e-06   4.233309e-06   3.435509e-04   3.457402e-04   3.462035e-04   4.885355e-06   5.027878e-06   5.401055e-06   5.738732e-06   5.915391e-06   5.746066e-06   6.260696e-06   6.324554e-06   6.602033e-06   7.086414e-06   7.330335e-06   7.128406e-06
He4   2.434639e+00   2.532340e+00   2.652332e+00   2.718420e+00   2.848654e+00   5.924031e-03   3.013893e+00   6.673725e-03   7.056232e-03   7.472122e-03   7.839412e-03   3.869988e+00   3.946896e+00   4.047264e+00   4.128885e+00   4.230653e+00   1.026611e-02   4.507980e+00   4.718088e+00   4.768395e+00   4.747663e+00   5.019150e+00   1.289287e-02   1.341101e-02   5.298523e+00   5.409069e+00   5.515235e+00   1.546714e-02   1.591764e-02   1.708997e-02   1.815110e-02   1.870835e-02   1.818330e-02   1.979834e-02   2.000286e-02   2.087602e-02   2.239693e-02   2.316494e-02   2.253784e-02
Li6   3.044052e-13   3.336926e-13   4.053203e-13   4.120640e-13   4.027405e-13   1.552930e-13   5.757351e-13   1.722923e-13   1.803487e-13   1.885384e-13   1.952318e-13   4.304667e-13   5.221743e-13   5.859836e-13   4.340294e-13   7.430516e-13   2.317255e-13   4.678854e-13   4.532983e-13   4.328842e-13   5.885057e-13   4.182608e-13   2.574466e-13   2.612029e-13   4.793155e-13   4.613878e-13   6.700085e-13   2.739981e-13   2.769954e-13   2.807809e-13   2.838140e-13   2.865463e-13   2.887059e-13   2.918043e-13   2.945210e-13   2.974855e-13   3.001663e-13   3.028579e-13   3.064510e-13
Li7   1.680256e-08   2.034778e-08   3.102938e-08   2.674456e-08   3.994013e-08   6.786099e-11   3.288271e-08   7.680985e-11   8.131190e-11   8.638095e-11   9.064244e-11   6.872017e-08   6.939936e-08   6.563997e-08   7.667118e-08   5.890283e-08   1.205872e-10   7.403907e-08   8.465674e-08   9.017570e-08   7.075031e-08   1.089580e-07   1.521964e-10   1.580691e-10   9.351025e-08   1.008239e-07   9.043155e-08   1.804927e-10   1.855041e-10   1.952234e-10   2.042824e-10   2.092326e-10   2.072342e-10   2.187463e-10   2.211685e-10   2.273528e-10   2.360117e-10   2.406919e-10   2.400573e-10
Be9   5.410334e-13   6.144543e-13   7.938048e-13   7.553495e-13   8.586436e-13   3.577285e-14   9.908357e-13   4.054343e-14   4.291299e-14   4.560825e-14   4.791364e-14   8.333024e-13   9.425559e-13   1.408470e-12   8.079502e-13   2.030142e-12   6.417858e-14   1.090943e-12   1.186551e-12   7.606582e-13   1.098893e-12   7.455897e-13   8.220476e-14   8.567736e-14   7.922712e-13   7.487187e-13   1.445911e-12   9.953145e-14   1.025655e-13   1.096812e-13   1.165804e-13   1.203658e-13   1.173468e-13   1.276164e-13   1.289781e-13   1.345646e-13   1.441934e-13   1.490741e-13   1.452378e-13
