# Cinquegrana, Heger & Karakas 2025
M      10.5   10.8   11.0   11.3   11.5   11.8   12.0   12.3   12.5   12.8   13.0   13.3   13.5   13.8   14.0   14.3   14.5   14.8   15.0   15.3   15.5   15.8   16.0   16.3   16.5   16.8   17.0   17.3   17.5   17.8   18.0   18.3   18.5   18.8   19.0   19.3   19.5   19.8   20.0
E      1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0
Mrem   1.503   1.525   1.543   1.621   1.522   1.658   1.583   1.579   1.624   1.666   12.753   1.441   1.479   1.505   1.537   1.564   1.598   14.394   1.669   14.863   1.538   1.492   1.636   1.564   16.061   1.683   1.599   1.603   1.589   17.218   17.460   17.612   17.900   18.115   18.236   18.641   18.706   18.939   19.234
H1    6.369881e+00   6.494661e+00   6.625202e+00   6.800167e+00   7.001396e+00   7.063024e+00   7.211477e+00   7.372615e+00   7.499713e+00   7.631147e+00   1.840546e-01   7.600039e+00   7.738766e+00   7.859939e+00   7.982621e+00   8.097986e+00   8.226288e+00   2.646799e-01   8.498153e+00   2.881583e-01   8.449484e+00   8.204340e+00   8.739221e+00   8.703897e+00   3.268234e-01   8.997089e+00   8.961663e+00   8.526902e+00   9.087217e+00   3.952601e-01   4.015485e-01   4.741708e-01   4.463595e-01   4.717401e-01   5.673647e-01   4.525325e-01   5.900486e-01   6.025400e-01   5.690666e-01
H2    5.587386e-08   5.830595e-08   6.102021e-08   6.325381e-08   6.606550e-08   6.779749e-08   7.031911e-08   7.303218e-08   7.483394e-08   7.909128e-08   5.778824e-08   7.959066e-08   8.385012e-08   8.469322e-08   8.455861e-08   8.691542e-08   8.943736e-08   6.974233e-08   9.355962e-08   7.329343e-08   9.475684e-08   9.768805e-08   9.977501e-08   1.003999e-07   8.244760e-08   1.058505e-07   1.098267e-07   1.084351e-07   1.108698e-07   9.186799e-08   9.382230e-08   9.579785e-08   9.765334e-08   9.964691e-08   1.015983e-07   1.037065e-07   1.056941e-07   1.073901e-07   1.094866e-07
He3   3.766752e-04   3.803246e-04   3.843502e-04   3.911196e-04   3.994735e-04   3.994287e-04   4.051690e-04   4.112817e-04   4.158013e-04   4.201711e-04   1.798875e-05   4.129875e-04   4.178577e-04   4.218159e-04   4.261015e-04   4.302871e-04   4.348019e-04   2.544208e-05   4.450023e-04   2.769231e-05   4.382607e-04   4.240206e-04   4.498998e-04   4.467304e-04   3.197446e-05   4.585981e-04   4.559439e-04   4.319991e-04   4.589538e-04   3.877211e-05   3.962005e-05   4.578245e-05   4.383805e-05   4.626370e-05   5.429804e-05   4.538788e-05   5.678668e-05   5.821819e-05   5.621768e-05
He4   2.502364e+00   2.589813e+00   2.672016e+00   2.744334e+00   2.898906e+00   2.912686e+00   3.037159e+00   3.142627e+00   3.221139e+00   3.299352e+00   6.237757e-02   3.880040e+00   3.958384e+00   4.053202e+00   4.142254e+00   4.237334e+00   4.316933e+00   8.991494e-02   4.479027e+00   9.793623e-02   4.838603e+00   4.802193e+00   5.008057e+00   5.159223e+00   1.113398e-01   5.317150e+00   5.465200e+00   5.237612e+00   5.654425e+00   1.347307e-01   1.368734e-01   1.618487e-01   1.523688e-01   1.612339e-01   1.940020e-01   1.546078e-01   2.016836e-01   2.058266e-01   1.945576e-01
Li6   5.994379e-12   6.130080e-12   6.255295e-12   6.501138e-12   6.655986e-12   6.833343e-12   7.013607e-12   7.201876e-12   7.388179e-12   7.269787e-12   5.852749e-12   7.089473e-12   7.220932e-12   7.369555e-12   7.661750e-12   7.813621e-12   7.952140e-12   6.550983e-12   8.346989e-12   6.743290e-12   7.978293e-12   7.782940e-12   8.394369e-12   8.264552e-12   7.231718e-12   8.644275e-12   8.617849e-12   8.206697e-12   9.364084e-12   7.700305e-12   7.778124e-12   7.840893e-12   7.987515e-12   8.111013e-12   8.170385e-12   8.263323e-12   8.384179e-12   8.459874e-12   8.588224e-12
Li7   3.241217e-08   3.914215e-08   4.551735e-08   4.127568e-08   5.124113e-08   5.039738e-08   5.874367e-08   6.410777e-08   6.172368e-08   6.874606e-08   4.266030e-10   1.126269e-07   1.058937e-07   1.067617e-07   1.033832e-07   9.826808e-08   9.510006e-08   4.762280e-10   9.268932e-08   4.892954e-10   1.203819e-07   1.569975e-07   1.176325e-07   1.217191e-07   5.231289e-10   1.307535e-07   1.546377e-07   1.644129e-07   1.133332e-07   5.556469e-10   5.612243e-10   5.659311e-10   5.747428e-10   5.824361e-10   5.868749e-10   5.931557e-10   6.018183e-10   6.067843e-10   6.151065e-10
Be9   5.935736e-12   6.123890e-12   6.255333e-12   6.428780e-12   6.693878e-12   6.795804e-12   7.004918e-12   7.218392e-12   7.357789e-12   7.185417e-12   4.752142e-12   7.020975e-12   7.073887e-12   7.241937e-12   8.328448e-12   8.713688e-12   9.011758e-12   5.784339e-12   9.196496e-12   6.004848e-12   8.071874e-12   7.433303e-12   8.229504e-12   8.451216e-12   6.498703e-12   8.302375e-12   8.171879e-12   7.811777e-12   1.122711e-11   6.884841e-12   6.958003e-12   7.030681e-12   7.105483e-12   7.171041e-12   7.235903e-12   7.313859e-12   7.381803e-12   7.449727e-12   7.519102e-12
