# Cinquegrana, Heger & Karakas 2025
M      10.5   10.8   11.0   11.3   11.5   11.8   12.0   12.3   12.5   12.8   13.0   13.3   13.5   13.8   14.0   14.3   14.5   14.8   15.0   15.3   15.5   15.8   16.0   16.3   16.5   16.8   17.0   17.3   17.5   17.8   18.0   18.3   18.5   18.8   19.0   19.3   19.5   19.8   20.0
E      1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0
Mrem   1.582   1.599   1.556   1.632   1.537   1.555   1.591   1.634   12.434   12.680   1.438   1.462   1.489   1.520   1.553   1.581   1.622   14.649   14.895   1.482   1.543   1.653   1.511   1.726   1.664   1.636   1.586   17.107   17.350   17.594   17.822   18.079   18.324   18.564   18.804   19.044   19.299   19.530   19.786
H1    6.421271e+00   6.544930e+00   6.655696e+00   6.826027e+00   6.956982e+00   7.099487e+00   7.264533e+00   7.406863e+00   4.943972e-02   5.231127e-02   7.501297e+00   7.624875e+00   7.756183e+00   7.882918e+00   7.993828e+00   8.116241e+00   8.265174e+00   7.577565e-02   7.875605e-02   8.307511e+00   8.488687e+00   8.675963e+00   8.207497e+00   8.914042e+00   8.915731e+00   8.935957e+00   8.951014e+00   1.072651e-01   1.124226e-01   1.172411e-01   1.335635e-01   1.288053e-01   1.322376e-01   1.396627e-01   1.473206e-01   1.547888e-01   1.513074e-01   1.656586e-01   1.607266e-01
H2    4.121115e-08   4.312729e-08   4.544736e-08   4.652696e-08   4.921626e-08   5.074538e-08   5.178119e-08   5.463066e-08   3.720339e-08   3.829588e-08   5.538731e-08   5.910626e-08   6.218422e-08   6.122078e-08   6.121518e-08   6.280731e-08   6.469658e-08   4.726655e-08   4.844510e-08   6.596658e-08   7.003055e-08   6.999401e-08   7.338320e-08   7.302104e-08   7.381485e-08   7.479656e-08   7.967143e-08   5.919485e-08   6.049829e-08   6.170513e-08   6.315252e-08   6.441945e-08   6.551227e-08   6.692974e-08   6.821627e-08   6.949039e-08   7.075768e-08   7.209154e-08   7.343703e-08
He3   3.369783e-04   3.395001e-04   3.413796e-04   3.467358e-04   3.501494e-04   3.538913e-04   3.593346e-04   3.633069e-04   4.967682e-06   5.264494e-06   3.592339e-04   3.626887e-04   3.661547e-04   3.700579e-04   3.733072e-04   3.762505e-04   3.813507e-04   7.718010e-06   8.040854e-06   3.767496e-04   3.830488e-04   3.898464e-04   3.670512e-04   3.969508e-04   3.955102e-04   3.948039e-04   3.938510e-04   1.108112e-05   1.162244e-05   1.212652e-05   1.381016e-05   1.333493e-05   1.370596e-05   1.448694e-05   1.527420e-05   1.605426e-05   1.573472e-05   1.721767e-05   1.671851e-05
He4   2.440728e+00   2.531445e+00   2.648824e+00   2.719109e+00   2.850889e+00   2.940590e+00   3.025894e+00   3.097761e+00   1.632082e-02   1.727087e-02   3.780375e+00   3.869073e+00   3.960349e+00   4.051086e+00   4.147729e+00   4.235916e+00   4.308852e+00   2.500740e-02   2.599049e-02   4.788522e+00   4.861241e+00   4.906520e+00   4.874394e+00   5.086423e+00   5.258079e+00   5.377959e+00   5.484388e+00   3.536746e-02   3.706526e-02   3.865605e-02   4.404268e-02   4.246381e-02   4.359277e-02   4.603885e-02   4.856926e-02   5.103090e-02   4.986367e-02   5.460059e-02   5.296771e-02
Li6   1.143575e-12   1.177867e-12   1.238950e-12   1.280661e-12   1.293307e-12   1.354538e-12   1.497247e-12   1.353345e-12   9.793055e-13   9.964213e-13   1.481355e-12   1.360243e-12   1.370713e-12   1.428353e-12   1.597678e-12   1.594435e-12   1.882550e-12   1.120871e-12   1.138394e-12   1.463116e-12   1.503948e-12   1.628479e-12   1.386738e-12   1.717830e-12   1.669944e-12   1.706213e-12   1.577331e-12   1.266539e-12   1.281330e-12   1.291314e-12   1.311605e-12   1.327223e-12   1.336321e-12   1.355646e-12   1.368789e-12   1.383829e-12   1.397919e-12   1.413473e-12   1.428244e-12
Li7   2.066024e-08   2.586779e-08   3.577047e-08   3.419501e-08   4.748137e-08   4.996351e-08   4.438450e-08   5.145061e-08   1.879638e-10   1.976203e-10   1.086825e-07   8.777287e-08   8.999775e-08   8.466311e-08   8.470860e-08   8.173100e-08   7.399221e-08   2.631549e-10   2.703154e-10   1.096050e-07   1.090735e-07   9.561913e-08   1.392546e-07   9.381872e-08   1.022534e-07   1.052582e-07   1.340646e-07   3.174887e-10   3.221125e-10   3.260228e-10   3.324600e-10   3.356929e-10   3.383615e-10   3.431512e-10   3.465985e-10   3.504046e-10   3.537709e-10   3.575862e-10   3.611615e-10
Be9   1.299456e-12   1.362485e-12   1.520181e-12   1.518151e-12   1.632780e-12   1.717103e-12   1.833135e-12   1.645657e-12   3.441429e-13   3.649937e-13   2.073797e-12   1.645357e-12   1.645835e-12   1.730060e-12   2.623995e-12   2.710194e-12   3.646730e-12   5.387320e-13   5.617634e-13   1.925421e-12   1.748096e-12   1.987305e-12   1.579161e-12   2.227173e-12   2.043574e-12   2.278207e-12   1.915671e-12   7.746796e-13   8.085027e-13   8.412621e-13   9.389762e-13   9.184967e-13   9.385662e-13   9.838728e-13   1.025896e-12   1.064471e-12   1.057843e-12   1.122508e-12   1.108527e-12
