# Cinquegrana, Heger & Karakas 2025
M      11.0   11.3   11.5   11.8   12.0   12.3   12.5   12.8   13.0   13.3   13.5   13.8   14.0   14.3   14.5   14.8   15.0   15.3   15.5   15.8   16.0   16.3   16.5   16.8   17.0   17.3   17.5   17.8   18.0   18.3
E      1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0
Mrem   1.289   1.535   1.322   1.509   1.409   1.411   1.554   10.741   1.529   1.601   9.263   1.428   1.443   1.466   1.482   1.502   1.518   1.555   1.579   1.604   1.596   9.463   9.525   1.814   9.423   1.868   8.874   8.586   8.766   1.638
Al27  2.391598e-03   2.393148e-03   2.521646e-03   2.576489e-03   2.675140e-03   2.748291e-03   2.764427e-03   4.930045e-04   2.900982e-03   2.948885e-03   1.039510e-03   3.619799e-03   3.769329e-03   3.564176e-03   3.981009e-03   4.091755e-03   4.239094e-03   3.705646e-03   4.336893e-03   3.978281e-03   4.678446e-03   1.666191e-03   1.712295e-03   4.825122e-03   1.860460e-03   5.163064e-03   2.118290e-03   2.250745e-03   2.267921e-03   6.733987e-03
Si28  3.224928e-02   2.823630e-02   3.618812e-02   3.063956e-02   3.288425e-02   3.382474e-02   3.277667e-02   5.760496e-03   3.613173e-02   3.548249e-02   1.214626e-02   4.877980e-02   4.930816e-02   6.742132e-02   5.201396e-02   5.113246e-02   5.158224e-02   6.699801e-02   7.126560e-02   5.872582e-02   5.661903e-02   1.945851e-02   1.999618e-02   4.749713e-02   2.172352e-02   4.891563e-02   2.472967e-02   2.627338e-02   2.647350e-02   1.038098e-01
Si29  1.485401e-03   1.499211e-03   1.617437e-03   1.646830e-03   1.737387e-03   1.791239e-03   1.771144e-03   3.029521e-04   1.951232e-03   1.934086e-03   6.387879e-04   2.348930e-03   2.405450e-03   3.937628e-03   2.641103e-03   2.764844e-03   2.882887e-03   3.541602e-03   5.935826e-03   2.951732e-03   3.199506e-03   1.023348e-03   1.051626e-03   3.045246e-03   1.142469e-03   3.080764e-03   1.300566e-03   1.381751e-03   1.392276e-03   6.358356e-03
Si30  1.016376e-03   1.072499e-03   1.152974e-03   1.248139e-03   1.404157e-03   1.461211e-03   1.367310e-03   2.065775e-04   1.580103e-03   1.529388e-03   4.355788e-04   1.650748e-03   1.716058e-03   3.128961e-03   1.966497e-03   2.155430e-03   2.336405e-03   2.935190e-03   4.565797e-03   2.385572e-03   2.914298e-03   6.977968e-04   7.170780e-04   2.528306e-03   7.790200e-04   2.613348e-03   8.868205e-04   9.421775e-04   9.493539e-04   4.902291e-03
P31   3.093224e-04   2.939312e-04   3.360587e-04   3.303645e-04   3.530634e-04   3.695691e-04   3.589377e-04   5.711506e-05   4.065752e-04   3.942672e-04   1.204285e-04   5.770468e-04   5.892278e-04   1.486911e-03   6.567107e-04   6.759628e-04   7.112577e-04   1.386329e-03   1.913700e-03   8.264128e-04   8.872004e-04   1.929360e-04   1.982676e-04   7.039440e-04   2.153962e-04   7.504660e-04   2.452054e-04   2.605131e-04   2.624974e-04   2.036049e-03
S32   1.672756e-02   1.450226e-02   1.841428e-02   1.555090e-02   1.653331e-02   1.690216e-02   1.661469e-02   2.966306e-03   1.804651e-02   1.783535e-02   6.254586e-03   2.478610e-02   2.491322e-02   3.562329e-02   2.531227e-02   2.478440e-02   2.526388e-02   3.206939e-02   3.133012e-02   2.693655e-02   2.645773e-02   1.001995e-02   1.029682e-02   2.333902e-02   1.118629e-02   2.406707e-02   1.273428e-02   1.352919e-02   1.363224e-02   4.346820e-02
S33   1.359441e-04   1.186855e-04   1.372235e-04   1.271164e-04   1.332802e-04   1.367347e-04   1.359328e-04   2.409770e-05   1.467185e-04   1.451419e-04   5.081106e-05   2.063301e-04   1.922594e-04   3.805885e-04   2.016272e-04   2.007259e-04   2.047592e-04   3.277430e-04   3.180824e-04   2.289397e-04   2.232787e-04   8.140016e-05   8.364942e-05   1.943466e-04   9.087534e-05   2.010724e-04   1.034509e-04   1.099086e-04   1.107458e-04   4.201895e-04
S34   1.153006e-03   7.257668e-04   1.072624e-03   7.956121e-04   8.604554e-04   8.721672e-04   8.535463e-04   1.391355e-04   9.916598e-04   9.314712e-04   2.933734e-04   1.543501e-03   1.562771e-03   4.915662e-03   1.727541e-03   1.623849e-03   1.606334e-03   6.202700e-03   5.295024e-03   2.661469e-03   2.013678e-03   4.699888e-04   4.829756e-04   1.297938e-03   5.246966e-04   1.351303e-03   5.973053e-04   6.345911e-04   6.394246e-04   6.898718e-03
S36   2.543884e-06   2.841490e-06   3.359329e-06   3.220657e-06   3.499626e-06   3.734138e-06   3.606843e-06   5.119152e-07   4.304655e-06   4.063636e-06   1.079396e-06   6.816511e-06   7.375437e-06   3.802430e-05   8.421272e-06   8.770262e-06   9.482358e-06   2.162300e-05   1.520327e-04   1.156967e-05   1.290293e-05   1.729209e-06   1.776991e-06   9.248423e-06   1.930493e-06   1.044039e-05   2.197639e-06   2.334823e-06   2.352607e-06   4.534195e-05
Cl35  1.781788e-04   1.521388e-04   1.727824e-04   1.617886e-04   1.678358e-04   1.721221e-04   1.723532e-04   3.128981e-05   1.833262e-04   1.830629e-04   6.597594e-05   2.448000e-04   2.387321e-04   9.337139e-04   2.437390e-04   2.396074e-04   2.424914e-04   7.401933e-04   1.443278e-03   2.627799e-04   2.507892e-04   1.056945e-04   1.086151e-04   2.375638e-04   1.179976e-04   2.445162e-04   1.343264e-04   1.427115e-04   1.437985e-04   7.534432e-04
