1.00	0.08	0.614	g	    1	4.59E-08
1.00	0.08	0.614	n	    1	0.00E+00
1.00	0.08	0.614	p	    1	-5.22E-03
1.00	0.08	0.614	d	    2	9.39E-19
1.00	0.08	0.614	he3	    3	8.76E-05
1.00	0.08	0.614	he4	    4	4.95E-03
1.00	0.08	0.614	li7	    7	-1.01E-08
1.00	0.08	0.614	be7	    7	8.01E-14
1.00	0.08	0.614	b8	    8	6.34E-30
1.00	0.08	0.614	c12	    12	-1.18E-03
1.00	0.08	0.614	c13	    13	1.27E-04
1.00	0.08	0.614	c14	    14	1.54E-25
1.00	0.08	0.614	n13	    13	0.00E+00
1.00	0.08	0.614	n14	    14	1.24E-03
1.00	0.08	0.614	n15	    15	-1.38E-06
1.00	0.08	0.614	o14	    14	0.00E+00
1.00	0.08	0.614	o15	    15	0.00E+00
1.00	0.08	0.614	o16	    16	-1.16E-06
1.00	0.08	0.614	o17	    17	6.43E-07
1.00	0.08	0.614	o18	    18	-3.82E-06
1.00	0.08	0.614	o19	    19	0.00E+00
1.00	0.08	0.614	f17	    17	0.00E+00
1.00	0.08	0.614	f18	    18	0.00E+00
1.00	0.08	0.614	f19	    19	3.27E-09
1.00	0.08	0.614	f20	    20	0.00E+00
1.00	0.08	0.614	ne19	19	0.00E+00
1.00	0.08	0.614	ne20	20	-1.16E-09
1.00	0.08	0.614	ne21	21	5.99E-11
1.00	0.08	0.614	ne22	22	-1.76E-07
1.00	0.08	0.614	ne23	23	0.00E+00
1.00	0.08	0.614	na21	21	0.00E+00
1.00	0.08	0.614	na22	22	3.70E-32
1.00	0.08	0.614	na23	23	1.85E-07
1.00	0.08	0.614	na24	24	0.00E+00
1.00	0.08	0.614	mg23	23	0.00E+00
1.00	0.08	0.614	mg24	24	9.79E-11
1.00	0.08	0.614	mg25	25	-4.99E-09
1.00	0.08	0.614	mg26	26	8.81E-10
1.00	0.08	0.614	mg27	27	0.00E+00
1.00	0.08	0.614	al25	25	0.00E+00
1.00	0.08	0.614	al-6	26	3.87E-09
1.00	0.08	0.614	al*6	26	0.00E+00
1.00	0.08	0.614	al27	27	4.60E-10
1.00	0.08	0.614	al28	28	0.00E+00
1.00	0.08	0.614	si27	27	0.00E+00
1.00	0.08	0.614	si28	28	1.08E-10
1.00	0.08	0.614	si29	29	5.25E-12
1.00	0.08	0.614	si30	30	1.74E-13
1.00	0.08	0.614	si31	31	0.00E+00
1.00	0.08	0.614	si32	32	0.00E+00
1.00	0.08	0.614	si33	33	0.00E+00
1.00	0.08	0.614	p29	    29	0.00E+00
1.00	0.08	0.614	p30	    30	0.00E+00
1.00	0.08	0.614	p31	    31	1.19E-12
1.00	0.08	0.614	p32	    32	0.00E+00
1.00	0.08	0.614	p33	    33	0.00E+00
1.00	0.08	0.614	p34	    34	0.00E+00
1.00	0.08	0.614	s32	    32	3.70E-11
1.00	0.08	0.614	s33	    33	3.81E-13
1.00	0.08	0.614	s34	    34	4.07E-20
1.00	0.08	0.614	s35	    35	2.02E-20
1.00	0.08	0.614	fe54	54	-2.98E-19
1.00	0.08	0.614	fe55	55	1.13E-17
1.00	0.08	0.614	fe56	56	2.15E-10
1.00	0.08	0.614	fe57	57	4.39E-12
1.00	0.08	0.614	fe58	58	1.19E-20
1.00	0.08	0.614	fe59	59	0.00E+00
1.00	0.08	0.614	fe60	60	9.80E-36
1.00	0.08	0.614	fe61	61	0.00E+00
1.00	0.08	0.614	co59	59	-1.69E-21
1.00	0.08	0.614	co60	60	1.48E-40
1.00	0.08	0.614	co61	61	0.00E+00
1.00	0.08	0.614	ni58	58	1.12E-11
1.00	0.08	0.614	ni59	59	2.45E-20
1.00	0.08	0.614	ni60	60	2.31E-12
1.00	0.08	0.614	ni61	61	2.80E-06
1.00	0.08	0.614	ni62	62	-2.85E-06
1.50	0.08	0.637	g	    1	1.42E-07
1.50	0.08	0.637	n	    1	-3.81E-41
1.50	0.08	0.637	p	    1	-6.25E-03
1.50	0.08	0.637	d	    2	2.99E-18
1.50	0.08	0.637	he3	    3	1.55E-04
1.50	0.08	0.637	he4	    4	5.47E-03
1.50	0.08	0.637	li7	    7	-3.13E-08
1.50	0.08	0.637	be7	    7	6.06E-16
1.50	0.08	0.637	b8	    8	3.54E-30
1.50	0.08	0.637	c12	    12	-3.88E-03
1.50	0.08	0.637	c13	    13	2.92E-04
1.50	0.08	0.637	c14	    14	2.46E-27
1.50	0.08	0.637	n13	    13	0.00E+00
1.50	0.08	0.637	n14	    14	4.23E-03
1.50	0.08	0.637	n15	    15	-4.10E-06
1.50	0.08	0.637	o14	    14	0.00E+00
1.50	0.08	0.637	o15	    15	0.00E+00
1.50	0.08	0.637	o16	    16	-2.63E-05
1.50	0.08	0.637	o17	    17	2.75E-05
1.50	0.08	0.637	o18	    18	-1.51E-05
1.50	0.08	0.637	o19	    19	0.00E+00
1.50	0.08	0.637	f17	    17	0.00E+00
1.50	0.08	0.637	f18	    18	0.00E+00
1.50	0.08	0.637	f19	    19	2.58E-09
1.50	0.08	0.637	f20	    20	0.00E+00
1.50	0.08	0.637	ne19	19	0.00E+00
1.50	0.08	0.637	ne20	20	-3.37E-09
1.50	0.08	0.637	ne21	21	2.83E-09
1.50	0.08	0.637	ne22	22	-1.23E-05
1.50	0.08	0.637	ne23	23	0.00E+00
1.50	0.08	0.637	na21	21	0.00E+00
1.50	0.08	0.637	na22	22	2.08E-36
1.50	0.08	0.637	na23	23	1.28E-05
1.50	0.08	0.637	na24	24	2.69E-40
1.50	0.08	0.637	mg23	23	0.00E+00
1.50	0.08	0.637	mg24	24	6.07E-18
1.50	0.08	0.637	mg25	25	-4.11E-09
1.50	0.08	0.637	mg26	26	1.61E-09
1.50	0.08	0.637	mg27	27	0.00E+00
1.50	0.08	0.637	al25	25	0.00E+00
1.50	0.08	0.637	al-6	26	2.36E-09
