# Cinquegrana, Heger & Karakas 2025
M      10.5   10.8   11.0   11.3   11.5   11.8   12.0   12.3   12.5   12.8   13.0   13.3   13.5   13.8   14.0   14.3   14.5   14.8   15.0   15.3   15.5   15.8   16.0   16.3   16.5   16.8   17.0   17.3   17.5   17.8   18.0   18.3   18.5   18.8   19.0   19.3   19.5   19.8   20.0
E      1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0
Mrem   1.295   1.508   1.407   1.368   1.533   1.571   1.522   1.545   1.563   1.590   1.539   1.558   1.556   1.576   1.639   12.669   12.858   13.023   13.220   13.442   1.486   1.521   1.545   1.574   1.598   1.645   14.772   14.989   1.784   15.339   1.627   15.765   15.876   1.586   1.528   15.806   16.223   15.769   15.867
B10   4.922779e-10   4.867576e-10   5.033560e-10   7.864328e-10   8.026629e-10   8.308079e-10   9.101937e-10   9.355093e-10   9.607198e-10   9.833449e-10   1.036524e-09   1.064942e-09   1.100656e-09   1.127669e-09   1.123472e-09   3.778834e-10   3.999481e-10   4.197852e-10   4.405775e-10   4.641117e-10   1.060080e-09   1.139672e-09   1.173661e-09   1.132484e-09   1.142253e-09   1.150433e-09   6.269922e-10   6.532558e-10   1.202389e-09   7.053804e-10   1.204141e-09   7.581807e-10   7.814461e-10   9.907774e-10   1.265688e-09   8.543283e-10   8.896434e-10   9.102434e-10   9.357129e-10
B11   2.979809e-08   1.817683e-08   3.744318e-08   3.043013e-08   2.945618e-08   4.755646e-08   3.365016e-08   3.896544e-08   4.463041e-08   4.905578e-08   5.527171e-08   6.617400e-08   5.792570e-08   7.675840e-08   6.430984e-08   1.516811e-09   1.609350e-09   1.687709e-09   1.774477e-09   1.876267e-09   2.111137e-07   2.536328e-07   2.699582e-07   2.711989e-07   2.818149e-07   4.603112e-07   2.518910e-09   2.616381e-09   6.085581e-07   2.790442e-09   6.758690e-07   2.949920e-09   3.011470e-09   3.433824e-07   7.173601e-07   3.168437e-09   3.248281e-09   3.278916e-09   3.327698e-09
C12   1.887634e-02   1.499661e-02   2.021302e-02   1.991005e-02   1.943481e-02   2.219454e-02   2.007140e-02   2.058664e-02   2.159863e-02   2.269993e-02   2.609323e-02   2.803522e-02   3.201962e-02   3.323288e-02   3.094235e-02   2.891441e-03   3.015091e-03   3.176888e-03   3.288270e-03   3.371360e-03   8.411666e-02   9.408840e-02   9.707149e-02   1.010216e-01   1.034947e-01   1.171096e-01   4.252928e-03   4.354250e-03   1.264120e-01   4.640074e-03   1.690526e-01   4.843114e-03   5.106503e-03   1.519854e-01   2.184473e-01   6.588560e-03   6.350961e-03   7.590541e-03   7.794630e-03
C13   6.865838e-04   6.965807e-04   7.169886e-04   7.195010e-04   7.350249e-04   7.553771e-04   7.730772e-04   7.906407e-04   8.109608e-04   8.288494e-04   8.460380e-04   8.631445e-04   8.736524e-04   8.938871e-04   9.165557e-04   1.292579e-04   1.338200e-04   1.414313e-04   1.453157e-04   1.468014e-04   9.407596e-04   1.001106e-03   1.016787e-03   1.030148e-03   1.046664e-03   1.062306e-03   1.749292e-04   1.756033e-04   1.110147e-03   1.826895e-04   1.109538e-03   1.848085e-04   1.979684e-04   9.671904e-04   1.125414e-03   2.763073e-04   2.475947e-04   3.197143e-04   3.214489e-04
N14   2.205042e-02   2.237718e-02   2.354961e-02   2.290221e-02   2.275466e-02   2.317139e-02   2.438596e-02   2.500001e-02   2.560273e-02   2.616804e-02   2.744919e-02   2.821053e-02   2.923094e-02   2.998169e-02   3.045544e-02   1.820874e-03   1.895215e-03   1.997189e-03   2.045671e-03   2.043581e-03   3.362110e-02   3.562504e-02   3.663334e-02   3.650324e-02   3.741190e-02   3.786312e-02   2.516293e-03   2.504666e-03   4.047289e-02   2.746569e-03   4.120317e-02   2.769345e-03   2.938014e-03   3.726320e-02   4.399262e-02   4.053028e-03   3.810058e-03   4.800755e-03   5.254818e-03
N15   7.796939e-06   6.833945e-06   8.378509e-06   8.968772e-06   9.670717e-06   1.043538e-05   7.812173e-06   8.038321e-06   8.244798e-06   8.495389e-06   9.565962e-06   1.001619e-05   1.065426e-05   1.101857e-05   1.042035e-05   1.518894e-06   1.588427e-06   1.671355e-06   1.733313e-06   1.786391e-06   1.614709e-05   1.884181e-05   1.937286e-05   2.026924e-05   2.065484e-05   2.307761e-05   2.284328e-06   2.348307e-06   3.074618e-05   2.515704e-06   3.962429e-05   2.645242e-06   2.773416e-06   2.715609e-05   5.135410e-05   3.450952e-06   3.397494e-06   3.926057e-06   4.053551e-06
O16   5.470116e-02   4.981956e-02   5.938406e-02   5.896464e-02   5.822011e-02   6.503935e-02   6.682114e-02   6.880721e-02   7.118029e-02   7.369779e-02   8.793029e-02   9.309643e-02   1.095485e-01   1.109557e-01   1.045509e-01   8.582307e-03   8.894808e-03   9.348919e-03   9.628424e-03   9.777268e-03   3.173707e-01   3.631534e-01   3.843261e-01   4.063533e-01   4.231073e-01   4.129556e-01   1.193135e-02   1.211082e-02   3.997265e-01   1.284079e-02   6.784662e-01   1.322628e-02   1.396037e-02   8.421507e-01   1.075189e+00   1.822880e-02   1.730796e-02   2.097195e-02   2.158569e-02
O17   7.997410e-05   7.755335e-05   7.793110e-05   7.052422e-05   6.819803e-05   6.631552e-05   6.571295e-05   6.401286e-05   6.389652e-05   6.357346e-05   6.242022e-05   6.155329e-05   6.073615e-05   6.100092e-05   5.865122e-05   4.565302e-06   4.750531e-06   4.918678e-06   5.038713e-06   4.978203e-06   5.058029e-05   5.335107e-05   5.371049e-05   5.385601e-05   5.345124e-05   5.489839e-05   5.850979e-06   5.777247e-06   5.652052e-05   6.169919e-06   6.684190e-05   6.190473e-06   6.499777e-06   4.560996e-05   6.416516e-05   8.658961e-06   8.025199e-06   9.927003e-06   1.039697e-05
O18   3.524868e-04   1.904040e-04   3.454795e-04   3.204180e-04   2.460245e-04   2.418608e-04   1.310683e-04   1.362709e-04   1.417671e-04   1.475342e-04   1.738612e-04   1.853186e-04   2.133715e-04   2.162968e-04   1.919240e-04   1.653035e-05   1.719122e-05   1.810066e-05   1.869153e-05   1.910112e-05   2.469726e-03   2.971657e-03   2.783234e-03   3.401104e-03   3.386829e-03   3.528022e-03   2.368097e-05   2.416217e-05   3.402513e-03   2.562589e-05   3.521126e-03   2.657892e-05   2.804912e-05   2.735675e-03   3.185772e-03   3.634185e-05   3.476215e-05   4.179725e-05   4.285412e-05
F19   6.946858e-06   6.259105e-06   8.051309e-06   8.204651e-06   1.195611e-05   1.152470e-05   4.631359e-06   4.712017e-06   4.776958e-06   4.863957e-06   5.362223e-06   5.474337e-06   5.981595e-06   5.936104e-06   5.345355e-06   7.793643e-07   8.072830e-07   8.484507e-07   8.737001e-07   8.871624e-07   5.426680e-06   5.916732e-06   5.978798e-06   6.375487e-06   6.528205e-06   7.298370e-06   1.080624e-06   1.096783e-06   8.170269e-06   1.161647e-06   1.394023e-05   1.196302e-06   1.262639e-06   6.924219e-06   2.081462e-05   1.647344e-06   1.563542e-06   1.893902e-06   1.947011e-06
