# Cinquegrana, Heger & Karakas 2025
M      10.8   11.0   11.3   11.5   11.8   12.0   12.3   12.5   12.8   13.0   13.3   13.5   13.8   14.0   14.3   14.5   15.0   15.3   15.5   15.8   16.0   16.3   16.5   16.8   17.0   17.3   17.5   17.8   18.0   18.3   18.5   18.8   19.0   19.3   19.5   19.8   20.0
E      1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0
Mrem   1.530   1.289   1.570   1.590   1.601   1.604   1.573   1.599   1.668   1.641   1.610   1.575   1.589   1.608   13.162   1.413   1.446   14.034   1.480   1.539   1.560   1.634   1.653   15.290   1.716   15.700   1.582   1.502   1.609   16.520   1.603   1.539   16.676   17.150   16.876   2.085   17.687
B10   3.499725e-10   5.028721e-10   5.491785e-10   5.682472e-10   5.825085e-10   5.941994e-10   6.083485e-10   6.220281e-10   6.334505e-10   6.511681e-10   6.724196e-10   7.108664e-10   7.323482e-10   7.495725e-10   2.239337e-10   7.348017e-10   7.273968e-10   2.699709e-10   7.773206e-10   7.289824e-10   7.113552e-10   7.274132e-10   7.307589e-10   3.454354e-10   7.392335e-10   3.719881e-10   7.458399e-10   7.858169e-10   7.545439e-10   4.308992e-10   6.070471e-10   8.161862e-10   4.819647e-10   4.926394e-10   5.201524e-10   8.146799e-10   5.476139e-10
B11   2.604897e-08   3.105995e-08   2.863367e-08   2.949337e-08   3.227594e-08   3.670140e-08   4.075407e-08   5.157608e-08   5.312943e-08   5.411877e-08   3.339759e-08   5.850020e-08   7.154093e-08   8.414983e-08   9.315123e-10   2.966440e-07   3.717893e-07   1.128975e-09   4.811228e-07   2.991223e-07   3.161219e-07   4.450345e-07   4.720405e-07   1.439575e-09   4.343701e-07   1.543514e-09   4.624613e-07   6.318922e-07   4.838137e-07   1.756064e-09   2.492195e-07   7.447945e-07   1.892442e-09   1.936162e-09   1.987806e-09   3.943517e-07   2.066278e-09
C12   1.288027e-02   1.318610e-02   1.349559e-02   1.449135e-02   1.517674e-02   1.592694e-02   1.682993e-02   1.808843e-02   1.856737e-02   1.978478e-02   2.122295e-02   2.828652e-02   3.210026e-02   3.601925e-02   1.374550e-03   8.030807e-02   9.275690e-02   1.569818e-03   1.099525e-01   9.502974e-02   1.031173e-01   1.103450e-01   1.178544e-01   1.922110e-03   1.113781e-01   2.047253e-03   1.479029e-01   1.841712e-01   1.573456e-01   2.310357e-03   1.379652e-01   2.119775e-01   3.067742e-03   2.788574e-03   3.456495e-03   1.601530e-01   3.110357e-03
C13   4.618614e-04   4.622910e-04   4.755855e-04   4.861045e-04   4.972987e-04   5.082649e-04   5.194703e-04   5.306058e-04   5.420888e-04   5.605792e-04   5.705549e-04   5.729979e-04   5.829901e-04   5.939208e-04   5.425913e-05   6.049643e-04   6.235765e-04   5.952363e-05   6.442070e-04   6.557517e-04   6.645613e-04   6.771981e-04   6.860077e-04   6.947353e-05   7.074724e-04   7.232076e-05   7.101963e-04   7.151090e-04   7.262959e-04   7.798517e-05   7.476152e-04   7.430303e-04   1.174976e-04   9.582622e-05   1.306377e-04   7.968045e-04   1.012765e-04
N14   1.429406e-02   1.570520e-02   1.459012e-02   1.505181e-02   1.569720e-02   1.624435e-02   1.680097e-02   1.728606e-02   1.772161e-02   1.840864e-02   1.906654e-02   1.984516e-02   2.040832e-02   2.108940e-02   7.680106e-04   2.249948e-02   2.299956e-02   8.276321e-04   2.431734e-02   2.419878e-02   2.439317e-02   2.485802e-02   2.528713e-02   9.770480e-04   2.648213e-02   1.042217e-03   2.726383e-02   2.757302e-02   2.814488e-02   1.156413e-03   2.455146e-02   2.965064e-02   1.596782e-03   1.458708e-03   1.848747e-03   3.209467e-02   1.577268e-03
N15   4.796375e-06   5.209508e-06   5.054866e-06   5.260108e-06   5.482713e-06   5.641285e-06   5.767663e-06   5.870148e-06   5.994595e-06   6.341240e-06   6.751685e-06   8.045439e-06   8.714093e-06   9.838976e-06   7.565945e-07   2.377200e-05   2.689445e-05   8.734441e-07   3.094443e-05   1.672307e-05   1.720555e-05   2.663129e-05   2.677943e-05   1.080750e-06   2.199111e-05   1.155434e-06   2.941492e-05   3.479400e-05   3.089843e-05   1.314962e-06   2.001727e-05   4.562794e-05   1.668504e-06   1.568626e-06   1.868688e-06   2.563495e-05   1.757125e-06
O16   3.855184e-02   4.031492e-02   4.621078e-02   4.897959e-02   5.202094e-02   5.345259e-02   5.535534e-02   5.678823e-02   5.877887e-02   6.274043e-02   7.581161e-02   9.795629e-02   1.084394e-01   1.196394e-01   3.958175e-03   2.844289e-01   3.236143e-01   4.412628e-03   3.646964e-01   3.838616e-01   4.082992e-01   3.461898e-01   3.730520e-01   5.271285e-03   4.048033e-01   5.586824e-03   6.893070e-01   8.371489e-01   7.815698e-01   6.209544e-03   7.543986e-01   1.061938e+00   8.330520e-03   7.498600e-03   9.359725e-03   6.575868e-01   8.244588e-03
O17   5.713833e-05   5.466189e-05   5.167467e-05   5.123905e-05   5.025291e-05   4.911023e-05   4.813636e-05   4.771908e-05   4.751770e-05   4.759549e-05   4.611363e-05   4.641154e-05   4.687756e-05   4.655644e-05   1.999697e-06   4.803784e-05   4.935288e-05   2.115984e-06   5.147595e-05   4.140019e-05   4.112383e-05   4.609439e-05   4.480937e-05   2.457694e-06   4.196506e-05   2.586741e-06   4.142484e-05   4.157024e-05   4.029119e-05   2.832157e-06   3.535749e-05   4.917702e-05   3.832543e-06   3.420066e-06   4.308825e-06   3.829185e-05   3.675067e-06
O18   9.801917e-05   8.637363e-05   7.713110e-05   8.206201e-05   8.643258e-05   8.960913e-05   9.405289e-05   9.768979e-05   9.953402e-05   1.056003e-04   1.165130e-04   1.455492e-04   1.527891e-04   1.582951e-04   7.749893e-06   1.199108e-03   1.614327e-03   8.770366e-06   1.517070e-03   1.869370e-03   1.974385e-03   1.494230e-03   1.482904e-03   1.060626e-05   1.370191e-03   1.125640e-05   2.263484e-03   2.104807e-03   2.119441e-03   1.259626e-05   1.121278e-03   1.426402e-03   1.682663e-05   1.519072e-05   1.890114e-05   2.723200e-04   1.680525e-05
F19   6.490044e-06   4.014491e-06   2.965301e-06   3.071557e-06   3.165267e-06   3.256415e-06   3.290680e-06   3.245592e-06   3.297595e-06   3.408823e-06   3.853893e-06   4.435878e-06   4.633813e-06   4.826268e-06   3.597435e-07   7.417588e-06   8.097718e-06   4.007876e-07   7.825371e-06   3.984667e-06   4.176200e-06   9.946017e-06   9.758840e-06   4.782882e-07   8.677244e-06   5.067938e-07   1.198349e-05   1.432680e-05   1.307614e-05   5.628990e-07   4.328638e-06   1.846945e-05   7.551744e-07   6.795057e-07   8.480469e-07   7.203905e-06   7.468148e-07
