# Cinquegrana, Heger & Karakas 2025
M      10.5   10.8   11.0   11.3   11.5   11.8   12.0   12.3   12.5   12.8   13.0   13.3   13.5   13.8   14.0   14.3   14.5   14.8   15.0   15.3   15.5   15.8   16.0   16.3   16.5   16.8   17.0   17.3   17.5   17.8   18.0   18.3   18.5   18.8   19.0   19.3   19.5   19.8   20.0
E      1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0
Mrem   1.494   1.512   1.531   1.550   1.572   1.592   1.539   11.945   1.583   1.565   1.582   1.601   1.611   13.268   13.502   1.455   1.475   1.528   1.562   1.602   1.634   15.111   15.324   15.572   1.534   1.514   1.829   1.680   1.626   1.614   1.576   17.362   17.362   17.802   17.627   18.071   18.306   18.407   18.553
H1    6.366997e+00   6.476775e+00   6.600060e+00   6.745807e+00   6.888124e+00   7.024931e+00   7.171014e+00   2.261381e-01   7.454228e+00   7.511243e+00   7.621805e+00   7.736819e+00   7.849355e+00   3.569129e-01   3.688538e-01   7.986817e+00   8.078071e+00   8.240153e+00   8.342451e+00   8.461327e+00   8.578980e+00   4.721966e-01   5.000043e-01   5.010276e-01   8.733217e+00   8.797307e+00   9.244831e+00   9.131681e+00   9.103189e+00   8.775456e+00   9.191985e+00   6.549107e-01   8.387513e-01   6.999871e-01   1.012955e+00   8.697959e-01   8.811318e-01   9.908182e-01   1.065823e+00
H2    5.982087e-08   6.271142e-08   6.559416e-08   6.865936e-08   7.110492e-08   7.378249e-08   7.707802e-08   5.861887e-08   8.129816e-08   8.337767e-08   8.540316e-08   8.788214e-08   9.014632e-08   6.997514e-08   7.192240e-08   9.680445e-08   9.779489e-08   1.011866e-07   1.041393e-07   1.044474e-07   1.070441e-07   8.595060e-08   8.802610e-08   9.007716e-08   1.128060e-07   1.153148e-07   1.227754e-07   1.222836e-07   1.269525e-07   1.246263e-07   1.270680e-07   1.066863e-07   1.096557e-07   1.117735e-07   1.140408e-07   1.162583e-07   1.187216e-07   1.208503e-07   1.232054e-07
He3   3.874360e-04   3.911592e-04   3.950545e-04   4.007157e-04   4.056588e-04   4.105230e-04   4.162999e-04   2.186465e-05   4.266966e-04   4.269903e-04   4.310400e-04   4.348461e-04   4.389291e-04   3.251354e-05   3.363730e-05   4.391671e-04   4.419163e-04   4.493124e-04   4.526890e-04   4.575736e-04   4.618476e-04   4.357110e-05   4.589723e-05   4.647084e-05   4.637809e-04   4.656044e-04   4.881255e-04   4.805632e-04   4.780694e-04   4.597458e-04   4.812836e-04   6.138219e-05   7.554145e-05   6.585160e-05   8.940023e-05   7.993061e-05   8.149353e-05   8.962018e-05   9.583839e-05
He4   2.525983e+00   2.616058e+00   2.704810e+00   2.795045e+00   2.870269e+00   2.953065e+00   3.074328e+00   7.788778e-02   3.269484e+00   3.389823e+00   3.518820e+00   3.603811e+00   3.706087e+00   1.232300e-01   1.274118e-01   4.350711e+00   4.454424e+00   4.521380e+00   4.611047e+00   4.698587e+00   4.790053e+00   1.636480e-01   1.733077e-01   1.739395e-01   5.281350e+00   5.380208e+00   5.342435e+00   5.546597e+00   5.667356e+00   5.510036e+00   5.860028e+00   2.287574e-01   2.939510e-01   2.439145e-01   3.541004e-01   3.041845e-01   3.077581e-01   3.461854e-01   3.749108e-01
Li6   8.573057e-12   1.008216e-11   1.033103e-11   1.059118e-11   1.087868e-11   1.114256e-11   1.129124e-11   9.310738e-12   1.196546e-11   1.170888e-11   1.203879e-11   1.222215e-11   1.237273e-11   1.032803e-11   1.049938e-11   1.246500e-11   1.267058e-11   1.298844e-11   1.317020e-11   1.375420e-11   1.385165e-11   1.168051e-11   1.185801e-11   1.196833e-11   1.395551e-11   1.429848e-11   1.529091e-11   1.513063e-11   1.468410e-11   1.433409e-11   1.563158e-11   1.329087e-11   1.346136e-11   1.365964e-11   1.379581e-11   1.400806e-11   1.417168e-11   1.435574e-11   1.452970e-11
Li7   2.479511e-08   3.807307e-08   4.537133e-08   4.879881e-08   5.207057e-08   5.541428e-08   6.690518e-08   5.036721e-10   7.347129e-08   9.362838e-08   1.033273e-07   1.108774e-07   1.131892e-07   5.580410e-10   5.671275e-10   1.351629e-07   1.331453e-07   1.281303e-07   1.336125e-07   1.089149e-07   1.032708e-07   6.270543e-10   6.365747e-10   6.425232e-10   1.364988e-07   1.500205e-07   9.506929e-08   1.204799e-07   1.710656e-07   1.850336e-07   1.452724e-07   7.128231e-10   7.172624e-10   7.276867e-10   7.332965e-10   7.418861e-10   7.530288e-10   7.622402e-10   7.704063e-10
Be9   6.738292e-12   9.877849e-12   1.014685e-11   1.040593e-11   1.065313e-11   1.092373e-11   1.105333e-11   8.121168e-12   1.179297e-11   1.148255e-11   1.184666e-11   1.196389e-11   1.202310e-11   9.261420e-12   9.447670e-12   1.189981e-11   1.210569e-11   1.234829e-11   1.250379e-11   1.560968e-11   1.531783e-11   1.055327e-11   1.069763e-11   1.082921e-11   1.362685e-11   1.392437e-11   1.737422e-11   1.677444e-11   1.361408e-11   1.331867e-11   1.580424e-11   1.181850e-11   1.194062e-11   1.205645e-11   1.216983e-11   1.229370e-11   1.241236e-11   1.253683e-11   1.265058e-11
