# Cinquegrana, Heger & Karakas 2025
M      10.5   10.8   11.0   11.3   11.5   11.8   12.0   12.3   12.5   12.8   13.0   13.3   13.5   13.8   14.0   14.3   14.5   14.8   15.0   15.3   15.5   15.8   16.0   16.3   16.5   16.8   17.0   17.3   17.5   17.8   18.0   18.3   18.5   18.8   19.0   19.3   19.5   19.8   20.0
E      1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0
Mrem   1.298   1.280   1.455   1.286   1.268   1.413   1.369   1.413   1.529   1.527   1.590   1.685   1.754   9.813   9.936   1.439   1.455   1.465   1.480   1.490   1.515   1.536   1.555   1.587   10.985   10.977   10.251   10.866   1.582   10.681   1.532   10.656   10.747   10.288   1.558   1.580   9.436   1.567   9.833
H1    5.201403e+00   5.408333e+00   5.518531e+00   5.696541e+00   5.844546e+00   5.905393e+00   6.055612e+00   6.183720e+00   6.274268e+00   6.352961e+00   6.460115e+00   6.574787e+00   6.691941e+00   2.367180e+00   2.432739e+00   6.815565e+00   6.904162e+00   7.012343e+00   7.099538e+00   7.179884e+00   7.272083e+00   7.374573e+00   7.459844e+00   7.542304e+00   3.200884e+00   3.341484e+00   3.881361e+00   3.669289e+00   7.754562e+00   4.040921e+00   6.725334e+00   4.330210e+00   4.408053e+00   4.782152e+00   8.054019e+00   7.040642e+00   5.631030e+00   8.355020e+00   5.696474e+00
H2    5.690043e-08   5.945731e-08   6.229018e-08   6.405017e-08   6.669647e-08   6.986585e-08   7.141157e-08   7.451227e-08   7.790326e-08   8.242840e-08   8.836183e-08   9.246017e-08   9.604920e-08   7.842258e-08   8.114932e-08   1.007166e-07   1.034607e-07   1.071229e-07   1.108353e-07   1.131374e-07   1.154008e-07   1.183588e-07   1.216930e-07   1.253065e-07   1.075627e-07   1.103266e-07   1.131537e-07   1.160827e-07   1.409585e-07   1.224271e-07   1.305198e-07   1.285975e-07   1.319288e-07   1.349055e-07   1.579115e-07   1.494620e-07   1.443533e-07   1.683895e-07   1.510742e-07
He3   3.613661e-04   3.731383e-04   3.789746e-04   3.945340e-04   4.024925e-04   3.969637e-04   4.141581e-04   4.246984e-04   4.341589e-04   4.480441e-04   4.635552e-04   4.738785e-04   4.831275e-04   1.861391e-04   1.906704e-04   4.844960e-04   4.892690e-04   4.946636e-04   4.997038e-04   5.031392e-04   5.087489e-04   5.144250e-04   5.193931e-04   5.236143e-04   2.489430e-04   2.593075e-04   2.990040e-04   2.833946e-04   5.431972e-04   3.102192e-04   4.633649e-04   3.305735e-04   3.367419e-04   3.631506e-04   5.653889e-04   4.848849e-04   4.235530e-04   5.769392e-04   4.255622e-04
He4   3.506793e+00   3.544110e+00   3.511441e+00   3.726199e+00   3.827634e+00   3.853424e+00   3.990325e+00   4.054345e+00   4.088795e+00   4.170968e+00   4.211782e+00   4.290506e+00   4.389281e+00   1.363999e+00   1.418573e+00   5.094667e+00   5.213371e+00   5.322165e+00   5.446421e+00   5.563301e+00   5.670905e+00   5.777536e+00   5.885693e+00   5.988389e+00   2.026748e+00   2.130339e+00   2.515497e+00   2.381997e+00   6.586469e+00   2.659400e+00   5.755464e+00   2.867867e+00   2.940589e+00   3.238528e+00   7.123379e+00   6.152246e+00   3.908911e+00   7.378052e+00   3.941240e+00
Li6   1.692289e-10   1.733788e-10   1.793060e-10   1.809014e-10   1.852043e-10   1.912473e-10   1.923651e-10   1.956813e-10   2.012558e-10   2.065326e-10   2.162838e-10   2.233156e-10   2.283939e-10   1.921017e-10   1.945518e-10   2.268893e-10   2.311843e-10   2.358373e-10   2.376903e-10   2.424507e-10   2.474896e-10   2.514104e-10   2.551933e-10   2.585866e-10   2.298504e-10   2.335226e-10   2.373391e-10   2.382899e-10   2.743897e-10   2.491479e-10   2.370912e-10   2.554053e-10   2.569490e-10   2.608975e-10   2.937829e-10   2.550288e-10   2.716546e-10   3.045612e-10   2.793867e-10
Li7   1.205197e-08   1.796869e-08   1.851192e-08   1.788839e-08   2.736764e-08   2.151237e-08   2.413334e-08   2.015531e-08   2.293289e-08   5.600210e-08   6.744690e-08   6.921858e-08   6.362455e-08   4.274370e-09   4.337689e-09   1.532829e-07   1.712157e-07   1.716646e-07   1.837314e-07   1.745747e-07   1.747005e-07   1.787542e-07   1.680850e-07   1.636527e-07   5.099000e-09   5.172829e-09   5.246764e-09   5.312913e-09   1.933232e-07   5.476973e-09   2.516978e-07   5.620558e-09   5.701090e-09   5.774666e-09   2.581201e-07   3.075064e-07   5.986091e-09   2.914146e-07   6.159224e-09
Be9   1.162569e-10   1.215608e-10   1.273008e-10   1.481296e-10   1.515621e-10   1.348911e-10   1.585539e-10   1.631326e-10   1.682613e-10   1.734523e-10   1.814096e-10   1.865618e-10   1.915071e-10   1.481329e-10   1.534657e-10   1.904384e-10   1.923957e-10   1.949762e-10   1.976844e-10   1.994208e-10   2.023125e-10   2.054827e-10   2.091343e-10   2.116485e-10   1.852327e-10   1.876889e-10   1.901665e-10   1.925968e-10   2.275938e-10   1.973995e-10   1.905815e-10   2.021678e-10   2.045993e-10   2.070650e-10   2.375421e-10   2.016355e-10   2.141696e-10   2.412626e-10   2.190309e-10
