# Cinquegrana, Heger & Karakas 2025
B10   7.002996e-10   6.917570e-10   6.949120e-10   7.155004e-10   1.097005e-09   1.133031e-09   1.170629e-09   1.272019e-09   1.303672e-09   1.340663e-09   1.391817e-09   4.116692e-10   1.493717e-09   4.743841e-10   1.516722e-09   1.551816e-09   5.675709e-10   6.023792e-10   6.327767e-10   1.668395e-09   1.566870e-09   1.518632e-09   1.586435e-09   1.564307e-09   1.685393e-09   1.604354e-09   1.612546e-09   1.593179e-09   9.960699e-10   1.027368e-09   1.683063e-09   1.744461e-09   1.683076e-09   1.164402e-09   1.217892e-09   1.770652e-09   1.551266e-09   1.313654e-09
B11   2.467115e-08   1.162489e-08   3.388443e-08   3.843519e-08   2.700432e-08   3.651490e-08   4.999060e-08   3.878438e-08   3.926461e-08   4.620346e-08   5.985965e-08   1.588918e-09   7.396386e-08   1.842334e-09   4.901679e-08   5.195689e-08   2.219549e-09   2.357812e-09   2.478419e-09   3.629456e-07   2.291530e-07   2.064965e-07   2.591346e-07   2.473724e-07   2.978498e-07   2.659690e-07   6.179105e-07   4.886265e-07   3.859855e-09   3.952293e-09   4.643094e-07   7.890260e-07   4.035819e-07   4.304124e-09   4.413926e-09   7.249302e-07   4.345127e-07   4.594232e-09
C12   2.184289e-02   1.873157e-02   2.466750e-02   2.596538e-02   2.289648e-02   2.623497e-02   2.617762e-02   2.523644e-02   2.583978e-02   2.719354e-02   2.924914e-02   3.806385e-03   3.522134e-02   4.262134e-03   3.357904e-02   3.556324e-02   4.937157e-03   5.211273e-03   5.447225e-03   9.481431e-02   9.155522e-02   8.496027e-02   9.869062e-02   1.035588e-01   1.052273e-01   1.072408e-01   1.342332e-01   1.207175e-01   7.418430e-03   7.748782e-03   1.537393e-01   2.035779e-01   1.439094e-01   9.278395e-03   9.027951e-03   2.228770e-01   1.972708e-01   1.041711e-02
C13   9.191743e-04   9.326054e-04   9.557206e-04   9.818710e-04   9.866875e-04   1.016515e-03   1.042228e-03   1.064613e-03   1.091605e-03   1.116883e-03   1.144674e-03   1.831947e-04   1.184400e-03   2.032997e-04   1.243109e-03   1.269819e-03   2.331054e-04   2.454016e-04   2.562697e-04   1.312890e-03   1.333025e-03   1.321766e-03   1.370976e-03   1.386799e-03   1.412177e-03   1.429586e-03   1.440292e-03   1.464404e-03   3.148266e-04   3.308349e-04   1.477916e-03   1.465478e-03   1.514798e-03   3.973665e-04   3.608540e-04   1.511276e-03   1.392346e-03   4.217876e-04
N14   2.898079e-02   2.897666e-02   3.102782e-02   3.192164e-02   3.012176e-02   3.018180e-02   3.125411e-02   3.267685e-02   3.344463e-02   3.437444e-02   3.556947e-02   2.768433e-03   3.830446e-02   3.005413e-03   3.971282e-02   4.102862e-02   3.404424e-03   3.600135e-03   3.703911e-03   4.669418e-02   4.624987e-02   4.562376e-02   4.754907e-02   4.812636e-02   5.045729e-02   5.030677e-02   5.090299e-02   5.145581e-02   4.745698e-03   5.093334e-03   5.474813e-02   5.556217e-02   5.676241e-02   6.576859e-03   6.090173e-03   5.870586e-02   5.615303e-02   7.714975e-03
N15   9.316943e-06   8.707200e-06   1.238351e-05   1.232502e-05   1.184515e-05   1.369511e-05   1.363202e-05   1.044740e-05   1.075870e-05   1.105131e-05   1.163604e-05   1.943152e-06   1.325179e-05   2.181589e-06   1.300445e-05   1.471093e-05   2.535971e-06   2.679322e-06   2.797715e-06   4.065358e-05   2.136504e-05   2.085439e-05   2.340656e-05   2.367139e-05   2.445259e-05   2.408342e-05   5.256296e-05   5.290060e-05   3.916828e-06   4.082205e-06   3.719230e-05   4.925509e-05   2.966163e-05   4.848978e-06   4.808386e-06   5.961463e-05   3.514139e-05   5.499429e-06
O16   6.748326e-02   6.425002e-02   7.473726e-02   7.796686e-02   7.214070e-02   7.888249e-02   8.274841e-02   8.443406e-02   8.721404e-02   8.999390e-02   9.682032e-02   1.178584e-02   1.165795e-01   1.303222e-02   1.146509e-01   1.199460e-01   1.485056e-02   1.559636e-02   1.621267e-02   3.235117e-01   3.254264e-01   3.259266e-01   3.809498e-01   4.050117e-01   4.139048e-01   4.297936e-01   4.413526e-01   4.246490e-01   2.079795e-02   2.174914e-02   6.773521e-01   8.246190e-01   6.410736e-01   2.605197e-02   2.490779e-02   1.087575e+00   1.126713e+00   2.892288e-02
O17   1.004732e-04   9.856179e-05   9.682265e-05   9.801208e-05   8.595489e-05   8.603866e-05   8.402263e-05   8.210094e-05   8.029047e-05   7.953445e-05   7.705175e-05   7.249166e-06   7.660098e-05   7.590420e-06   7.332152e-05   7.426178e-05   8.311566e-06   8.726433e-06   8.878282e-06   8.072685e-05   6.706131e-05   6.568366e-05   6.863038e-05   6.863102e-05   6.849628e-05   6.813509e-05   7.638879e-05   7.547396e-05   1.021150e-05   1.071044e-05   7.014954e-05   8.331285e-05   6.888090e-05   1.293796e-05   1.194239e-05   8.150045e-05   6.285372e-05   1.415495e-05
O18   5.142143e-04   3.297228e-04   6.330279e-04   6.482293e-04   3.795383e-04   5.133019e-04   3.558437e-04   1.791604e-04   1.829455e-04   1.941940e-04   2.104848e-04   2.202866e-05   2.640492e-04   2.459291e-05   2.409637e-04   2.379287e-04   2.834897e-05   2.985619e-05   3.115340e-05   2.235155e-03   3.677490e-03   3.586157e-03   4.070488e-03   4.496018e-03   3.438036e-03   4.594985e-03   4.869738e-03   4.334943e-03   4.120104e-05   4.301972e-05   5.473761e-03   5.387743e-03   5.325625e-03   5.135248e-05   4.954717e-05   5.001113e-03   4.851866e-03   5.714888e-05
F19   7.198248e-06   6.429784e-06   1.084045e-05   1.019035e-05   8.923458e-06   1.177568e-05   8.420320e-06   6.202494e-06   6.360443e-06   6.434081e-06   6.556809e-06   1.068506e-06   7.264104e-06   1.181725e-06   7.375651e-06   7.667914e-06   1.345523e-06   1.412283e-06   1.468352e-06   1.100990e-05   7.779949e-06   7.811661e-06   8.266382e-06   8.589316e-06   8.252657e-06   8.867559e-06   1.124349e-05   1.412077e-05   1.877400e-06   1.962547e-06   1.643201e-05   1.938754e-05   1.024204e-05   2.346101e-06   2.240659e-06   2.439755e-05   1.101082e-05   2.597035e-06
Ne20  2.083260e-02   2.134040e-02   2.297975e-02   2.392779e-02   2.341793e-02   2.459762e-02   2.551074e-02   2.636097e-02   2.711294e-02   2.783671e-02   2.835145e-02   3.691390e-03   3.335027e-02   4.083126e-03   3.315008e-02   3.527317e-02   4.668221e-03   4.914134e-03   5.107818e-03   7.234511e-02   3.321339e-02   3.465795e-02   3.611698e-02   3.658111e-02   4.064379e-02   4.174006e-02   6.384336e-02   8.782249e-02   6.650629e-03   6.979711e-03   1.544872e-01   1.564097e-01   5.732276e-02   8.456945e-03   8.078213e-03   2.185946e-01   9.050171e-02   9.496209e-03
Ne21  7.802328e-05   8.207920e-05   1.044672e-04   1.098764e-04   9.799823e-05   1.073051e-04   1.128256e-04   1.002984e-04   1.056189e-04   1.109455e-04   1.211629e-04   1.003352e-05   1.533536e-04   1.117973e-05   1.375125e-04   1.525097e-04   1.298435e-05   1.384250e-05   1.440924e-05   2.990279e-04   1.685580e-04   1.781228e-04   1.899849e-04   1.939590e-04   2.231081e-04   2.295854e-04   4.456782e-04   5.381038e-04   2.035069e-05   2.167148e-05   4.504735e-04   6.543656e-04   3.629026e-04   2.738177e-05   2.605013e-05   7.696505e-04   3.211953e-04   3.185110e-05
Ne22  1.931146e-03   1.670469e-03   2.230165e-03   2.308853e-03   1.943147e-03   2.261592e-03   2.148486e-03   1.926348e-03   1.981005e-03   2.061848e-03   2.207876e-03   2.802195e-04   2.644829e-03   3.102972e-04   2.633496e-03   2.795799e-03   3.538274e-04   3.715050e-04   3.864321e-04   7.708369e-03   8.000363e-03   7.634553e-03   8.939512e-03   9.787651e-03   8.927938e-03   9.658328e-03   1.136171e-02   1.157118e-02   4.963915e-04   5.189658e-04   1.398603e-02   1.753859e-02   1.284934e-02   6.208819e-04   5.938900e-04   2.074387e-02   1.827021e-02   6.886450e-04
Na23  6.958707e-04   6.869833e-04   7.715993e-04   8.055250e-04   7.283580e-04   7.455054e-04   7.773493e-04   7.963742e-04   8.230953e-04   8.494606e-04   8.658916e-04   7.062774e-05   1.088235e-03   7.778190e-05   1.072588e-03   1.186899e-03   8.993882e-05   9.570658e-05   9.920259e-05   2.534789e-03   1.350048e-03   1.357232e-03   1.429380e-03   1.481435e-03   1.533014e-03   1.608488e-03   2.174285e-03   2.594312e-03   1.370312e-04   1.460766e-04   5.291535e-03   6.790257e-03   1.940936e-03   1.865056e-04   1.774691e-04   8.918123e-03   3.166878e-03   2.202367e-04
Mg24  5.029238e-03   5.106349e-03   5.593923e-03   5.794722e-03   5.622213e-03   5.944216e-03   6.151671e-03   6.527574e-03   6.612388e-03   6.773024e-03   7.241311e-03   8.825058e-04   7.782343e-03   9.761789e-04   8.126160e-03   8.122947e-03   1.116111e-03   1.174947e-03   1.221264e-03   1.458528e-02   1.012255e-02   1.083684e-02   1.335890e-02   1.315307e-02   1.443350e-02   1.330416e-02   1.292155e-02   1.892352e-02   1.590636e-03   1.669445e-03   2.797406e-02   2.302669e-02   1.841114e-02   2.023255e-03   1.932656e-03   3.234579e-02   4.871613e-02   2.272491e-03
Mg25  6.288535e-04   6.492695e-04   7.515770e-04   7.917928e-04   7.316897e-04   8.110534e-04   8.459201e-04   8.584655e-04   8.869728e-04   9.150338e-04   9.502283e-04   1.147284e-04   1.171796e-03   1.268034e-04   1.113205e-03   1.176444e-03   1.445740e-04   1.518747e-04   1.578477e-04   3.153321e-03   1.265389e-03   1.362575e-03   1.470919e-03   1.492898e-03   1.785790e-03   1.845264e-03   3.211567e-03   4.549895e-03   2.026256e-04   2.119962e-04   6.822817e-03   7.380633e-03   3.151002e-03   2.542122e-04   2.429436e-04   9.998793e-03   4.383406e-03   2.824606e-04
Mg26  8.477160e-04   8.591283e-04   9.868165e-04   1.031540e-03   9.629344e-04   1.043146e-03   1.088821e-03   1.101728e-03   1.132354e-03   1.168183e-03   1.201078e-03   1.349132e-04   1.402587e-03   1.493335e-04   1.404181e-03   1.464379e-03   1.711455e-04   1.804890e-04   1.876133e-04   3.146698e-03   1.793440e-03   1.920417e-03   2.064792e-03   2.096508e-03   2.442726e-03   2.509470e-03   3.441616e-03   4.511883e-03   2.472441e-04   2.601480e-04   6.790261e-03   6.529013e-03   4.056660e-03   3.178915e-04   3.035220e-04   9.115516e-03   5.131028e-03   3.599514e-04
Al27  5.801214e-04   5.841444e-04   6.429522e-04   6.645605e-04   6.412426e-04   6.741012e-04   6.971323e-04   7.274049e-04   7.447550e-04   7.585091e-04   8.191029e-04   1.003267e-04   8.879707e-04   1.109830e-04   9.216799e-04   9.282767e-04   1.269093e-04   1.336113e-04   1.388840e-04   1.688804e-03   1.291303e-03   1.529582e-03   1.917875e-03   1.901297e-03   2.090247e-03   1.934881e-03   1.546514e-03   2.137357e-03   1.810883e-04   1.901029e-04   3.456571e-03   3.184446e-03   2.715640e-03   2.306081e-04   2.202977e-04   4.632158e-03   6.969050e-03   2.593113e-04
Si28  1.089073e-02   6.956215e-03   9.324097e-03   9.421758e-03   7.837802e-03   8.593970e-03   8.887449e-03   9.770832e-03   9.783018e-03   1.029703e-02   1.089462e-02   1.172212e-03   1.196872e-02   1.296635e-03   1.098790e-02   1.123806e-02   1.482503e-03   1.560653e-03   1.622176e-03   2.871111e-02   6.126154e-02   5.036918e-02   5.569345e-02   6.225426e-02   5.817743e-02   6.358979e-02   5.243721e-02   3.278908e-02   2.112797e-03   2.217476e-03   3.168688e-02   4.973547e-02   8.368485e-02   2.687424e-03   2.567084e-03   5.381980e-02   1.145885e-01   3.018466e-03
Si29  3.598968e-04   3.590170e-04   4.015780e-04   4.120873e-04   3.953191e-04   4.167273e-04   4.312324e-04   4.547841e-04   4.619833e-04   4.724551e-04   5.205533e-04   6.164817e-05   5.342710e-04   6.819178e-05   5.484284e-04   5.379573e-04   7.796680e-05   8.207682e-05   8.531235e-05   8.058262e-04   1.219493e-03   1.521047e-03   2.031337e-03   2.049930e-03   2.319915e-03   2.162593e-03   1.088773e-03   1.108849e-03   1.111148e-04   1.166200e-04   1.227748e-03   1.013011e-03   3.502971e-03   1.413351e-04   1.350063e-04   1.326272e-03   5.004967e-03   1.587450e-04
Si30  2.440903e-04   2.554268e-04   3.186672e-04   3.284608e-04   2.889106e-04   3.167318e-04   3.349581e-04   3.659349e-04   3.649204e-04   3.761986e-04   4.246531e-04   4.203706e-05   4.466433e-04   4.649901e-05   4.247902e-04   4.249072e-04   5.316437e-05   5.596684e-05   5.817309e-05   6.193039e-04   9.829523e-04   1.520191e-03   2.047441e-03   2.059169e-03   2.266731e-03   2.174323e-03   8.409345e-04   9.752507e-04   7.576643e-05   7.952011e-05   1.007059e-03   6.899181e-04   3.533486e-03   9.637190e-05   9.205649e-05   9.219620e-04   6.429128e-03   1.082422e-04
P31   9.580681e-05   7.056030e-05   8.819424e-05   9.076093e-05   7.984266e-05   8.722165e-05   9.195045e-05   9.846900e-05   9.892996e-05   1.033471e-04   1.159021e-04   1.162211e-05   1.227271e-04   1.285577e-05   1.146820e-04   1.164438e-04   1.469869e-05   1.547362e-05   1.608362e-05   2.393199e-04   7.632151e-04   9.817996e-04   1.159395e-03   1.240527e-03   1.270336e-03   1.363829e-03   5.921084e-04   3.333185e-04   2.094898e-05   2.198710e-05   3.671911e-04   4.767151e-04   2.018500e-03   2.664767e-05   2.545442e-05   5.721485e-04   3.052745e-03   2.993123e-05
S32   7.062059e-03   3.532308e-03   4.631676e-03   4.612773e-03   3.955590e-03   4.292726e-03   4.423919e-03   4.811668e-03   4.826788e-03   5.072867e-03   5.265681e-03   6.036179e-04   5.786968e-03   6.676885e-04   5.358833e-03   5.532613e-03   7.633990e-04   8.036415e-04   8.353218e-04   1.627975e-02   4.205054e-02   2.912125e-02   3.018051e-02   3.371228e-02   2.650504e-02   3.083202e-02   2.366556e-02   1.525862e-02   1.087962e-03   1.141865e-03   1.520311e-02   2.953780e-02   3.433052e-02   1.383859e-03   1.321892e-03   2.947203e-02   6.993984e-02   1.554326e-03
S33   5.275621e-05   2.853035e-05   3.337674e-05   3.391389e-05   3.152796e-05   3.344467e-05   3.426438e-05   3.629799e-05   3.647143e-05   3.805032e-05   3.938689e-05   4.903676e-06   4.281413e-05   5.424173e-06   4.086516e-05   4.212652e-05   6.201707e-06   6.528631e-06   6.785995e-06   8.361369e-05   4.762279e-04   3.490719e-04   3.566473e-04   4.083241e-04   3.092486e-04   3.707041e-04   2.097832e-04   9.301859e-05   8.838399e-06   9.276301e-06   9.280680e-05   1.725878e-04   4.096910e-04   1.124222e-05   1.073881e-05   2.084500e-04   8.522011e-04   1.262707e-05
S34   3.302770e-04   1.704265e-04   2.087538e-04   2.158029e-04   1.902488e-04   2.058752e-04   2.124622e-04   2.272023e-04   2.306488e-04   2.417065e-04   2.487165e-04   2.831289e-05   2.781707e-04   3.131814e-05   2.535544e-04   2.609114e-04   3.580748e-05   3.769507e-05   3.918104e-05   5.655405e-04   3.159491e-03   2.234571e-03   2.268399e-03   2.820967e-03   2.199824e-03   2.650610e-03   2.034051e-03   7.129337e-04   5.103120e-05   5.355955e-05   6.324684e-04   1.198647e-03   3.447692e-03   6.491037e-05   6.200377e-05   1.266645e-03   3.806394e-03   7.290615e-05
S36   6.254914e-07   6.241901e-07   7.182590e-07   7.476729e-07   6.949395e-07   7.484289e-07   7.836457e-07   7.831555e-07   8.066996e-07   8.345231e-07   8.930344e-07   1.041704e-07   9.858962e-07   1.152275e-07   9.600785e-07   9.953063e-07   1.317449e-07   1.386898e-07   1.441571e-07   1.947635e-06   1.769505e-06   3.516893e-06   6.140115e-06   4.790283e-06   9.159654e-06   6.626898e-06   3.605161e-06   2.952882e-06   1.877568e-07   1.970593e-07   3.800061e-06   4.476402e-06   1.337508e-05   2.388219e-07   2.281277e-07   5.482202e-06   2.155904e-05   2.682404e-07
Cl35  6.786253e-05   3.653718e-05   4.050874e-05   4.132936e-05   3.988190e-05   4.162684e-05   4.262233e-05   4.420613e-05   4.479471e-05   4.635049e-05   4.792275e-05   6.367210e-06   5.112365e-05   7.043053e-06   5.037996e-05   5.170008e-05   8.052647e-06   8.477142e-06   8.811318e-06   1.012796e-04   6.230496e-04   8.081862e-04   8.814959e-04   8.350639e-04   1.083706e-03   1.117175e-03   4.661224e-04   9.865437e-05   1.147627e-05   1.204486e-05   9.877269e-05   3.040220e-04   1.418625e-03   1.459752e-05   1.394386e-05   3.062460e-04   2.637108e-03   1.639567e-05
Cl37  2.042724e-05   1.252753e-05   1.393012e-05   1.425262e-05   1.373841e-05   1.444898e-05   1.478902e-05   1.518754e-05   1.550276e-05   1.601398e-05   1.665979e-05   2.153032e-06   1.845113e-05   2.381565e-06   1.837083e-05   1.905045e-05   2.722952e-06   2.866493e-06   2.979492e-06   4.149656e-05   1.112450e-04   8.249014e-05   8.953289e-05   9.229934e-05   7.695124e-05   8.436310e-05   6.111155e-05   4.505976e-05   3.880629e-06   4.072895e-06   5.909108e-05   9.620139e-05   9.406396e-05   4.936060e-06   4.715030e-06   1.107587e-04   2.746362e-04   5.544093e-06
Ar36  1.723576e-03   7.809529e-04   9.732893e-04   9.688127e-04   8.689655e-04   9.311202e-04   9.592459e-04   1.033048e-03   1.034476e-03   1.082272e-03   1.118359e-03   1.350812e-04   1.212603e-03   1.494193e-04   1.150490e-03   1.185515e-03   1.708380e-04   1.798437e-04   1.869333e-04   3.271740e-03   9.516222e-03   5.681613e-03   5.661367e-03   6.186765e-03   4.134317e-03   4.953962e-03   3.838341e-03   2.741364e-03   2.434706e-04   2.555334e-04   2.866207e-03   5.698412e-03   4.664288e-03   3.096884e-04   2.958209e-04   5.504810e-03   1.569732e-02   3.478364e-04
Ar38  4.556100e-04   1.500387e-04   1.755972e-04   1.751350e-04   1.634683e-04   1.735352e-04   1.748784e-04   1.837067e-04   1.869769e-04   1.940947e-04   2.004904e-04   2.592027e-05   2.173149e-04   2.867156e-05   2.089394e-04   2.140809e-04   3.278151e-05   3.450959e-05   3.586999e-05   7.929009e-04   3.469603e-03   2.085322e-03   2.042857e-03   2.503688e-03   1.560121e-03   2.015976e-03   1.690739e-03   6.553516e-04   4.671873e-05   4.903342e-05   6.171489e-04   1.809457e-03   2.007962e-03   5.942503e-05   5.676405e-05   1.691584e-03   3.992606e-03   6.674511e-05
Ar40  2.740816e-07   2.738066e-07   3.501546e-07   3.731067e-07   3.139301e-07   3.615308e-07   3.920520e-07   3.688337e-07   3.796920e-07   3.999457e-07   4.310549e-07   4.260530e-08   4.744866e-07   4.712718e-08   4.424337e-07   4.591691e-07   5.388202e-08   5.672228e-08   5.895805e-08   1.068106e-06   8.026721e-07   1.318257e-06   2.350927e-06   1.856141e-06   2.942447e-06   2.242687e-06   1.733633e-06   2.041803e-06   7.678759e-08   8.059187e-08   2.500096e-06   2.408701e-06   4.552847e-06   9.767092e-08   9.329713e-08   3.504935e-06   7.339360e-06   1.097015e-07
K39   8.351960e-05   3.402800e-05   3.747286e-05   3.789738e-05   3.695257e-05   3.856482e-05   3.935804e-05   4.068233e-05   4.129863e-05   4.260725e-05   4.393811e-05   5.952652e-06   4.659819e-05   6.584493e-06   4.666552e-05   4.778058e-05   7.528354e-06   7.925211e-06   8.237629e-06   1.233154e-04   7.351449e-04   8.381720e-04   9.729473e-04   8.628050e-04   8.584750e-04   9.303388e-04   3.688618e-04   9.219610e-05   1.072907e-05   1.126064e-05   9.813278e-05   3.883166e-04   9.137258e-04   1.364710e-05   1.303600e-05   3.956657e-04   3.299397e-03   1.532818e-05
K40   1.275027e-07   6.074053e-08   7.508340e-08   7.783630e-08   6.917779e-08   7.645388e-08   7.704483e-08   8.098430e-08   8.345356e-08   8.700875e-08   9.580348e-08   9.534793e-09   1.145235e-07   1.055084e-08   1.117900e-07   1.183005e-07   1.206934e-08   1.270686e-08   1.321025e-08   3.494011e-07   5.233193e-06   1.278249e-05   2.164442e-05   1.625371e-05   2.225450e-05   1.915890e-05   3.947472e-06   4.587087e-07   1.722539e-08   1.808038e-08   6.723350e-07   1.743576e-06   2.502613e-05   2.191881e-08   2.093925e-08   2.056346e-06   7.356708e-05   2.462547e-08
K41   8.134926e-06   2.599650e-06   2.855978e-06   2.908283e-06   2.830567e-06   2.985207e-06   3.038525e-06   3.110979e-06   3.164795e-06   3.262688e-06   3.376984e-06   4.516190e-07   3.612198e-06   4.995558e-07   3.638227e-06   3.743106e-06   5.711651e-07   6.012741e-07   6.249768e-07   8.516240e-06   9.670562e-05   3.676984e-05   3.337937e-05   3.730491e-05   1.854408e-05   2.326454e-05   1.137707e-05   7.074154e-06   8.139988e-07   8.543285e-07   8.249737e-06   2.348722e-05   2.102241e-05   1.035386e-06   9.890223e-07   2.735824e-05   1.698082e-04   1.162926e-06
Ca40  1.331300e-03   5.824866e-04   7.375239e-04   7.311507e-04   6.532402e-04   7.028978e-04   7.284425e-04   7.926451e-04   7.856916e-04   8.268773e-04   8.539579e-04   1.007287e-04   9.284386e-04   1.114205e-04   8.703253e-04   8.986732e-04   1.273922e-04   1.341077e-04   1.393943e-04   2.798989e-03   5.923446e-03   2.375021e-03   2.223735e-03   2.452505e-03   1.612789e-03   1.812197e-03   2.114560e-03   2.011277e-03   1.815536e-04   1.905487e-04   2.173710e-03   4.288352e-03   1.966281e-03   2.309315e-04   2.205907e-04   4.081447e-03   8.282757e-03   2.593781e-04
Ca42  2.368642e-05   4.114946e-06   4.873208e-06   4.803060e-06   4.460195e-06   4.780415e-06   4.807696e-06   5.044204e-06   5.126483e-06   5.336804e-06   5.533162e-06   7.059136e-07   6.039465e-06   7.808423e-07   5.778343e-06   5.930420e-06   8.927730e-07   9.398355e-07   9.768846e-07   2.947099e-05   1.921518e-04   1.103330e-04   1.077361e-04   1.195573e-04   6.577226e-05   8.813736e-05   6.091380e-05   1.978482e-05   1.272340e-06   1.335378e-06   2.083034e-05   7.353109e-05   6.492121e-05   1.618383e-06   1.545914e-06   7.145766e-05   3.220039e-04   1.817739e-06
